Price,Room,Sqr_Meter,Location,City
330,5,100,"Sfax, Route Menzel Chaker",Route Menzel Chaker
110,2,40,"Sfax, Route Soukra",Route Soukra
390,2,80,"Sfax, Route Soukra",Route Soukra
300,2,40,"Sfax, Route Soukra",Route Soukra
380,3,80,"Sfax, Route Soukra",Route Soukra
115,3,90,"Sfax, Route Soukra",Route Soukra
300,3,100,"Sfax, Route Soukra",Route Soukra
360,3,78,"Sfax, Route Soukra",Route Soukra
400,3,92,"Sfax, Route Soukra",Route Soukra
250,3,60,"Sfax, Route Soukra",Route Soukra
370,3,70,"Sfax, Route Soukra",Route Soukra
300,3,36,"Sfax, Route Soukra",Route Soukra
250,3,60,"Sfax, Route Soukra",Route Soukra
460,3,85,"Sfax, Route Soukra",Route Soukra
440,3,80,"Sfax, Route Soukra",Route Soukra
440,3,80,"Sfax, Route Soukra",Route Soukra
300,4,60,"Sfax, Route Soukra",Route Soukra
400,4,90,"Sfax, Route Soukra",Route Soukra
600,4,75,"Sfax, Route Soukra",Route Soukra
400,4,90,"Sfax, Route Soukra",Route Soukra
410,4,90,"Sfax, Route Soukra",Route Soukra
370,4,80,"Sfax, Route Soukra",Route Soukra
300,4,50,"Sfax, Route Soukra",Route Soukra
550,4,112,"Sfax, Route Soukra",Route Soukra
450,4,65,"Sfax, Route Soukra",Route Soukra
310,4,70,"Sfax, Route Soukra",Route Soukra
450,4,100,"Sfax, Route Soukra",Route Soukra
300,4,50,"Sfax, Route Soukra",Route Soukra
450,4,87,"Sfax, Route Soukra",Route Soukra
240,4,110,"Sfax, Route Soukra",Route Soukra
200,4,60,"Sfax, Route Soukra",Route Soukra
300,4,62,"Sfax, Route Soukra",Route Soukra
200,4,60,"Sfax, Route Soukra",Route Soukra
450,4,87,"Sfax, Route Soukra",Route Soukra
370,4,75,"Sfax, Route Soukra",Route Soukra
300,4,70,"Sfax, Route Soukra",Route Soukra
450,4,65,"Sfax, Route Soukra",Route Soukra
450,4,100,"Sfax, Route Soukra",Route Soukra
300,4,50,"Sfax, Route Soukra",Route Soukra
430,4,80,"Sfax, Route Soukra",Route Soukra
430,4,80,"Sfax, Route Soukra",Route Soukra
500,4,100,"Sfax, Route Soukra",Route Soukra
850,5,160,"Sfax, Route Soukra",Route Soukra
550,5,120,"Sfax, Route Soukra",Route Soukra
650,5,130,"Sfax, Route Soukra",Route Soukra
440,5,87,"Sfax, Route Soukra",Route Soukra
500,5,100,"Sfax, Route Soukra",Route Soukra
600,5,160,"Sfax, Route Soukra",Route Soukra
600,5,160,"Sfax, Route Soukra",Route Soukra
400,5,126,"Sfax, Route Soukra",Route Soukra
500,5,120,"Sfax, Route Soukra",Route Soukra
440,5,120,"Sfax, Route Soukra",Route Soukra
380,5,115,"Sfax, Route Soukra",Route Soukra
400,5,120,"Sfax, Route Soukra",Route Soukra
530,5,112,"Sfax, Route Soukra",Route Soukra
500,5,150,"Sfax, Route Soukra",Route Soukra
320,5,90,"Sfax, Route Soukra",Route Soukra
370,5,126,"Sfax, Route Soukra",Route Soukra
500,5,110,"Sfax, Route Soukra",Route Soukra
450,5,150,"Sfax, Route Soukra",Route Soukra
600,5,160,"Sfax, Route Soukra",Route Soukra
600,5,160,"Sfax, Route Soukra",Route Soukra
500,5,120,"Sfax, Route Soukra",Route Soukra
380,5,115,"Sfax, Route Soukra",Route Soukra
750,5,140,"Sfax, Route Soukra",Route Soukra
340,2,65,"Sfax, Route Tunis",Route Tunis
450,2,75,"Sfax, Route Tunis",Route Tunis
240,3,60,"Sfax, Route Tunis",Route Tunis
400,3,70,"Sfax, Route Tunis",Route Tunis
450,4,90,"Sfax, Route Tunis",Route Tunis
280,4,70,"Sfax, Route Tunis",Route Tunis
370,4,100,"Sfax, Route Tunis",Route Tunis
450,4,90,"Sfax, Route Tunis",Route Tunis
350,4,120,"Sfax, Route Tunis",Route Tunis
450,4,82,"Sfax, Route Tunis",Route Tunis
700,4,116,"Sfax, Route Tunis",Route Tunis
320,4,68,"Sfax, Route Tunis",Route Tunis
350,4,120,"Sfax, Route Tunis",Route Tunis
450,4,82,"Sfax, Route Tunis",Route Tunis
340,4,140,"Sfax, Route Tunis",Route Tunis
600,4,150,"Sfax, Route Tunis",Route Tunis
700,4,135,"Sfax, Route Tunis",Route Tunis
410,4,120,"Sfax, Route Tunis",Route Tunis
800,5,171,"Sfax, Route Tunis",Route Tunis
300,5,85,"Sfax, Route Tunis",Route Tunis
650,5,85,"Sfax, Route Tunis",Route Tunis
450,5,98,"Sfax, Route Tunis",Route Tunis
390,5,95,"Sfax, Route Tunis",Route Tunis
600,5,120,"Sfax, Route Tunis",Route Tunis
380,5,90,"Sfax, Route Tunis",Route Tunis
600,5,89,"Sfax, Route Tunis",Route Tunis
380,5,100,"Sfax, Route Tunis",Route Tunis
450,5,120,"Sfax, Route Tunis",Route Tunis
500,5,110,"Sfax, Route Tunis",Route Tunis
500,5,150,"Sfax, Route Tunis",Route Tunis
450,5,92,"Sfax, Route Tunis",Route Tunis
300,5,80,"Sfax, Route Tunis",Route Tunis
300,5,90,"Sfax, Route Tunis",Route Tunis
300,5,150,"Sfax, Route Tunis",Route Tunis
380,5,100,"Sfax, Route Tunis",Route Tunis
200,3,50,"Sfax, Sakiet Eddaier",Sakiet Eddaier
250,4,60,"Sfax, Sakiet Eddaier",Sakiet Eddaier
350,4,75,"Sfax, Sakiet Eddaier",Sakiet Eddaier
350,4,80,"Sfax, Sakiet Eddaier",Sakiet Eddaier
450,4,83,"Sfax, Sakiet Eddaier",Sakiet Eddaier
350,4,75,"Sfax, Sakiet Eddaier",Sakiet Eddaier
350,4,90,"Sfax, Sakiet Eddaier",Sakiet Eddaier
390,4,110,"Sfax, Sakiet Eddaier",Sakiet Eddaier
320,4,90,"Sfax, Sakiet Eddaier",Sakiet Eddaier
500,4,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
300,4,60,"Sfax, Sakiet Eddaier",Sakiet Eddaier
300,4,80,"Sfax, Sakiet Eddaier",Sakiet Eddaier
500,4,139,"Sfax, Sakiet Eddaier",Sakiet Eddaier
400,4,125,"Sfax, Sakiet Eddaier",Sakiet Eddaier
400,4,90,"Sfax, Sakiet Eddaier",Sakiet Eddaier
390,4,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
390,4,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
400,4,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
450,5,90,"Sfax, Sakiet Eddaier",Sakiet Eddaier
480,5,90,"Sfax, Sakiet Eddaier",Sakiet Eddaier
500,5,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
329,5,130,"Sfax, Sakiet Eddaier",Sakiet Eddaier
600,5,95,"Sfax, Sakiet Eddaier",Sakiet Eddaier
420,5,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
320,5,80,"Sfax, Sakiet Eddaier",Sakiet Eddaier
420,5,110,"Sfax, Sakiet Eddaier",Sakiet Eddaier
320,5,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
1000,5,200,"Sfax, Sakiet Eddaier",Sakiet Eddaier
650,5,240,"Sfax, Sakiet Eddaier",Sakiet Eddaier
300,5,80,"Sfax, Sakiet Eddaier",Sakiet Eddaier
350,5,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
350,5,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
300,5,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
320,5,80,"Sfax, Sakiet Eddaier",Sakiet Eddaier
700,5,140,"Sfax, Sakiet Eddaier",Sakiet Eddaier
420,5,118,"Sfax, Sakiet Eddaier",Sakiet Eddaier
550,5,118,"Sfax, Sakiet Eddaier",Sakiet Eddaier
600,5,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
380,5,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
400,5,115,"Sfax, Sakiet Eddaier",Sakiet Eddaier
330,5,100,"Sfax, Sakiet Eddaier",Sakiet Eddaier
600,5,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
700,5,144,"Sfax, Sakiet Eddaier",Sakiet Eddaier
900,5,220,"Sfax, Sakiet Eddaier",Sakiet Eddaier
600,5,120,"Sfax, Sakiet Eddaier",Sakiet Eddaier
650,5,135,"Sfax, Sakiet Eddaier",Sakiet Eddaier
400,5,110,"Sfax, Sakiet Eddaier",Sakiet Eddaier
370,2,50,"Sfax, Sakiet Ezzit",Sakiet Ezzit
300,2,30,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,2,60,"Sfax, Sakiet Ezzit",Sakiet Ezzit
190,2,38,"Sfax, Sakiet Ezzit",Sakiet Ezzit
200,2,45,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,3,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
300,3,60,"Sfax, Sakiet Ezzit",Sakiet Ezzit
320,3,50,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,3,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
520,3,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
600,3,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,3,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
450,3,45,"Sfax, Sakiet Ezzit",Sakiet Ezzit
330,3,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
260,3,65,"Sfax, Sakiet Ezzit",Sakiet Ezzit
250,3,50,"Sfax, Sakiet Ezzit",Sakiet Ezzit
200,3,65,"Sfax, Sakiet Ezzit",Sakiet Ezzit
250,3,50,"Sfax, Sakiet Ezzit",Sakiet Ezzit
430,3,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
250,3,69,"Sfax, Sakiet Ezzit",Sakiet Ezzit
390,3,85,"Sfax, Sakiet Ezzit",Sakiet Ezzit
520,3,128,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,4,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,4,90,"Sfax, Sakiet Ezzit",Sakiet Ezzit
370,4,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
650,4,130,"Sfax, Sakiet Ezzit",Sakiet Ezzit
550,4,170,"Sfax, Sakiet Ezzit",Sakiet Ezzit
410,4,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,4,90,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,4,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
450,4,90,"Sfax, Sakiet Ezzit",Sakiet Ezzit
390,4,95,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,4,83,"Sfax, Sakiet Ezzit",Sakiet Ezzit
450,4,102,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,4,110,"Sfax, Sakiet Ezzit",Sakiet Ezzit
550,4,110,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,4,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,4,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
370,4,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
650,4,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
400,4,150,"Sfax, Sakiet Ezzit",Sakiet Ezzit
250,4,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
380,4,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
360,4,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
340,4,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
360,4,95,"Sfax, Sakiet Ezzit",Sakiet Ezzit
360,4,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
400,4,150,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,4,90,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,4,110,"Sfax, Sakiet Ezzit",Sakiet Ezzit
400,4,150,"Sfax, Sakiet Ezzit",Sakiet Ezzit
250,4,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
380,4,80,"Sfax, Sakiet Ezzit",Sakiet Ezzit
360,4,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
530,4,110,"Sfax, Sakiet Ezzit",Sakiet Ezzit
550,4,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
750,4,154,"Sfax, Sakiet Ezzit",Sakiet Ezzit
360,4,131,"Sfax, Sakiet Ezzit",Sakiet Ezzit
430,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
600,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
800,5,160,"Sfax, Sakiet Ezzit",Sakiet Ezzit
410,5,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,5,125,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,5,200,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,5,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
680,5,129,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,5,130,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,5,170,"Sfax, Sakiet Ezzit",Sakiet Ezzit
520,5,170,"Sfax, Sakiet Ezzit",Sakiet Ezzit
750,5,180,"Sfax, Sakiet Ezzit",Sakiet Ezzit
600,5,131,"Sfax, Sakiet Ezzit",Sakiet Ezzit
650,5,160,"Sfax, Sakiet Ezzit",Sakiet Ezzit
550,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
600,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,5,150,"Sfax, Sakiet Ezzit",Sakiet Ezzit
400,5,125,"Sfax, Sakiet Ezzit",Sakiet Ezzit
400,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
380,5,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,5,110,"Sfax, Sakiet Ezzit",Sakiet Ezzit
800,5,180,"Sfax, Sakiet Ezzit",Sakiet Ezzit
650,5,130,"Sfax, Sakiet Ezzit",Sakiet Ezzit
600,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
380,5,170,"Sfax, Sakiet Ezzit",Sakiet Ezzit
480,5,128,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,5,125,"Sfax, Sakiet Ezzit",Sakiet Ezzit
425,5,115,"Sfax, Sakiet Ezzit",Sakiet Ezzit
350,5,96,"Sfax, Sakiet Ezzit",Sakiet Ezzit
590,5,100,"Sfax, Sakiet Ezzit",Sakiet Ezzit
530,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
380,5,170,"Sfax, Sakiet Ezzit",Sakiet Ezzit
400,5,150,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,5,140,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,5,145,"Sfax, Sakiet Ezzit",Sakiet Ezzit
380,5,120,"Sfax, Sakiet Ezzit",Sakiet Ezzit
500,5,145,"Sfax, Sakiet Ezzit",Sakiet Ezzit
420,5,125,"Sfax, Sakiet Ezzit",Sakiet Ezzit
425,5,115,"Sfax, Sakiet Ezzit",Sakiet Ezzit
650,5,200,"Sfax, Sakiet Ezzit",Sakiet Ezzit
300,2,50,"Sfax, Sfax Est ",Sfax Est 
410,3,85,"Sfax, Sfax Est ",Sfax Est 
350,3,105,"Sfax, Sfax Est ",Sfax Est 
320,3,100,"Sfax, Sfax Est ",Sfax Est 
230,3,45,"Sfax, Sfax Est ",Sfax Est 
400,4,86,"Sfax, Sfax Est ",Sfax Est 
320,4,80,"Sfax, Sfax Est ",Sfax Est 
450,4,240,"Sfax, Sfax Est ",Sfax Est 
350,4,150,"Sfax, Sfax Est ",Sfax Est 
350,4,150,"Sfax, Sfax Est ",Sfax Est 
400,4,120,"Sfax, Sfax Est ",Sfax Est 
420,4,120,"Sfax, Sfax Est ",Sfax Est 
230,2,60,"Sfax, Sfax Sud",Sfax Sud 
350,2,65,"Sfax, Sfax Sud",Sfax Sud 
495,2,75,"Sfax, Sfax Sud",Sfax Sud 
800,2,110,"Sfax, Sfax Sud",Sfax Sud 
420,3,95,"Sfax, Sfax Sud",Sfax Sud 
380,4,120,"Sfax, Sfax Sud",Sfax Sud 
550,4,70,"Sfax, Sfax Sud",Sfax Sud 
400,4,90,"Sfax, Sfax Sud",Sfax Sud 
400,4,90,"Sfax, Sfax Sud",Sfax Sud 
450,5,90,"Sfax, Sfax Sud",Sfax Sud 
460,5,140,"Sfax, Sfax Sud",Sfax Sud 
480,5,200,"Sfax, Sfax Sud",Sfax Sud 
435,2,31,"Sfax, Sfax Ville",Sfax Ville
600,2,200,"Sfax, Sfax Ville",Sfax Ville
250,2,45,"Sfax, Sfax Ville",Sfax Ville
285,2,40,"Sfax, Sfax Ville",Sfax Ville
400,2,120,"Sfax, Sfax Ville",Sfax Ville
500,2,60,"Sfax, Sfax Ville",Sfax Ville
470,2,50,"Sfax, Sfax Ville",Sfax Ville
270,2,100,"Sfax, Sfax Ville",Sfax Ville
400,2,40,"Sfax, Sfax Ville",Sfax Ville
450,2,68,"Sfax, Sfax Ville",Sfax Ville
320,2,50,"Sfax, Sfax Ville",Sfax Ville
400,3,40,"Sfax, Sfax Ville",Sfax Ville
250,3,45,"Sfax, Sfax Ville",Sfax Ville
230,3,50,"Sfax, Sfax Ville",Sfax Ville
300,3,70,"Sfax, Sfax Ville",Sfax Ville
400,3,60,"Sfax, Sfax Ville",Sfax Ville
300,3,50,"Sfax, Sfax Ville",Sfax Ville
300,3,30,"Sfax, Sfax Ville",Sfax Ville
250,3,45,"Sfax, Sfax Ville",Sfax Ville
230,3,50,"Sfax, Sfax Ville",Sfax Ville
250,3,60,"Sfax, Sfax Ville",Sfax Ville
300,3,40,"Sfax, Sfax Ville",Sfax Ville
250,3,80,"Sfax, Sfax Ville",Sfax Ville
400,3,40,"Sfax, Sfax Ville",Sfax Ville
250,3,70,"Sfax, Sfax Ville",Sfax Ville
380,3,100,"Sfax, Sfax Ville",Sfax Ville
450,3,88,"Sfax, Sfax Ville",Sfax Ville
600,3,40,"Sfax, Sfax Ville",Sfax Ville
280,3,60,"Sfax, Sfax Ville",Sfax Ville
425,3,70,"Sfax, Sfax Ville",Sfax Ville
450,3,70,"Sfax, Sfax Ville",Sfax Ville
300,3,60,"Sfax, Sfax Ville",Sfax Ville
480,3,80,"Sfax, Sfax Ville",Sfax Ville
650,3,100,"Sfax, Sfax Ville",Sfax Ville
350,3,70,"Sfax, Sfax Ville",Sfax Ville
330,3,100,"Sfax, Sfax Ville",Sfax Ville
500,3,56,"Sfax, Sfax Ville",Sfax Ville
300,3,100,"Sfax, Sfax Ville",Sfax Ville
300,3,100,"Sfax, Sfax Ville",Sfax Ville
300,3,100,"Sfax, Sfax Ville",Sfax Ville
650,3,82,"Sfax, Sfax Ville",Sfax Ville
310,3,80,"Sfax, Sfax Ville",Sfax Ville
310,3,80,"Sfax, Sfax Ville",Sfax Ville
450,3,50,"Sfax, Sfax Ville",Sfax Ville
600,3,90,"Sfax, Sfax Ville",Sfax Ville
500,3,80,"Sfax, Sfax Ville",Sfax Ville
350,3,35,"Sfax, Sfax Ville",Sfax Ville
350,3,70,"Sfax, Sfax Ville",Sfax Ville
300,3,40,"Sfax, Sfax Ville",Sfax Ville
390,3,37,"Sfax, Sfax Ville",Sfax Ville
470,3,90,"Sfax, Sfax Ville",Sfax Ville
500,3,55,"Sfax, Sfax Ville",Sfax Ville
400,3,120,"Sfax, Sfax Ville",Sfax Ville
400,3,81,"Sfax, Sfax Ville",Sfax Ville
340,3,65,"Sfax, Sfax Ville",Sfax Ville
270,3,70,"Sfax, Sfax Ville",Sfax Ville
600,3,80,"Sfax, Sfax Ville",Sfax Ville
550,3,105,"Sfax, Sfax Ville",Sfax Ville
550,3,90,"Sfax, Sfax Ville",Sfax Ville
550,3,50,"Sfax, Sfax Ville",Sfax Ville
550,3,100,"Sfax, Sfax Ville",Sfax Ville
300,3,50,"Sfax, Sfax Ville",Sfax Ville
300,3,80,"Sfax, Sfax Ville",Sfax Ville
450,3,60,"Sfax, Sfax Ville",Sfax Ville
600,3,120,"Sfax, Sfax Ville",Sfax Ville
350,3,40,"Sfax, Sfax Ville",Sfax Ville
370,3,55,"Sfax, Sfax Ville",Sfax Ville
350,3,50,"Sfax, Sfax Ville",Sfax Ville
234,3,200,"Sfax, Sfax Ville",Sfax Ville
900,3,70,"Sfax, Sfax Ville",Sfax Ville
300,3,50,"Sfax, Sfax Ville",Sfax Ville
380,3,115,"Sfax, Sfax Ville",Sfax Ville
650,3,90,"Sfax, Sfax Ville",Sfax Ville
400,4,120,"Sfax, Sfax Ville",Sfax Ville
370,4,40,"Sfax, Sfax Ville",Sfax Ville
400,4,100,"Sfax, Sfax Ville",Sfax Ville
480,4,122,"Sfax, Sfax Ville",Sfax Ville
1200,4,100,"Sfax, Sfax Ville",Sfax Ville
380,4,68,"Sfax, Sfax Ville",Sfax Ville
275,4,70,"Sfax, Sfax Ville",Sfax Ville
480,4,122,"Sfax, Sfax Ville",Sfax Ville
370,4,80,"Sfax, Sfax Ville",Sfax Ville
550,4,150,"Sfax, Sfax Ville",Sfax Ville
300,4,70,"Sfax, Sfax Ville",Sfax Ville
230,4,70,"Sfax, Sfax Ville",Sfax Ville
350,4,100,"Sfax, Sfax Ville",Sfax Ville
420,4,125,"Sfax, Sfax Ville",Sfax Ville
600,4,50,"Sfax, Sfax Ville",Sfax Ville
300,4,130,"Sfax, Sfax Ville",Sfax Ville
450,4,70,"Sfax, Sfax Ville",Sfax Ville
200,4,50,"Sfax, Sfax Ville",Sfax Ville
950,4,120,"Sfax, Sfax Ville",Sfax Ville
180,4,40,"Sfax, Sfax Ville",Sfax Ville
400,4,90,"Sfax, Sfax Ville",Sfax Ville
370,4,95,"Sfax, Sfax Ville",Sfax Ville
460,4,150,"Sfax, Sfax Ville",Sfax Ville
400,4,100,"Sfax, Sfax Ville",Sfax Ville
220,4,50,"Sfax, Sfax Ville",Sfax Ville
450,4,83,"Sfax, Sfax Ville",Sfax Ville
450,4,90,"Sfax, Sfax Ville",Sfax Ville
650,4,80,"Sfax, Sfax Ville",Sfax Ville
700,4,130,"Sfax, Sfax Ville",Sfax Ville
420,4,70,"Sfax, Sfax Ville",Sfax Ville
750,4,130,"Sfax, Sfax Ville",Sfax Ville
330,4,55,"Sfax, Sfax Ville",Sfax Ville
300,4,132,"Sfax, Sfax Ville",Sfax Ville
450,4,70,"Sfax, Sfax Ville",Sfax Ville
460,4,150,"Sfax, Sfax Ville",Sfax Ville
365,4,95,"Sfax, Sfax Ville",Sfax Ville
200,4,129,"Sfax, Sfax Ville",Sfax Ville
600,4,100,"Sfax, Sfax Ville",Sfax Ville
280,4,50,"Sfax, Sfax Ville",Sfax Ville
750,4,122,"Sfax, Sfax Ville",Sfax Ville
400,4,110,"Sfax, Sfax Ville",Sfax Ville
120,4,70,"Sfax, Sfax Ville",Sfax Ville
110,4,200,"Sfax, Sfax Ville",Sfax Ville
320,4,50,"Sfax, Sfax Ville",Sfax Ville
550,4,73,"Sfax, Sfax Ville",Sfax Ville
300,4,126,"Sfax, Sfax Ville",Sfax Ville
470,4,130,"Sfax, Sfax Ville",Sfax Ville
500,4,100,"Sfax, Sfax Ville",Sfax Ville
380,4,95,"Sfax, Sfax Ville",Sfax Ville
450,4,65,"Sfax, Sfax Ville",Sfax Ville
450,4,100,"Sfax, Sfax Ville",Sfax Ville
350,4,150,"Sfax, Sfax Ville",Sfax Ville
500,4,70,"Sfax, Sfax Ville",Sfax Ville
450,4,60,"Sfax, Sfax Ville",Sfax Ville
450,4,34,"Sfax, Sfax Ville",Sfax Ville
730,4,93,"Sfax, Sfax Ville",Sfax Ville
650,4,82,"Sfax, Sfax Ville",Sfax Ville
450,4,110,"Sfax, Sfax Ville",Sfax Ville
500,4,100,"Sfax, Sfax Ville",Sfax Ville
600,4,100,"Sfax, Sfax Ville",Sfax Ville
400,4,80,"Sfax, Sfax Ville",Sfax Ville
420,4,100,"Sfax, Sfax Ville",Sfax Ville
1200,4,115,"Sfax, Sfax Ville",Sfax Ville
470,4,105,"Sfax, Sfax Ville",Sfax Ville
650,4,95,"Sfax, Sfax Ville",Sfax Ville
450,4,65,"Sfax, Sfax Ville",Sfax Ville
600,4,130,"Sfax, Sfax Ville",Sfax Ville
1500,4,105,"Sfax, Sfax Ville",Sfax Ville
700,4,130,"Sfax, Sfax Ville",Sfax Ville
550,4,85,"Sfax, Sfax Ville",Sfax Ville
450,4,90,"Sfax, Sfax Ville",Sfax Ville
700,4,125,"Sfax, Sfax Ville",Sfax Ville
650,4,100,"Sfax, Sfax Ville",Sfax Ville
350,4,70,"Sfax, Sfax Ville",Sfax Ville
370,4,70,"Sfax, Sfax Ville",Sfax Ville
750,4,70,"Sfax, Sfax Ville",Sfax Ville
540,4,70,"Sfax, Sfax Ville",Sfax Ville
1111,4,108,"Sfax, Sfax Ville",Sfax Ville
380,4,150,"Sfax, Sfax Ville",Sfax Ville
250,4,150,"Sfax, Sfax Ville",Sfax Ville
290,4,50,"Sfax, Sfax Ville",Sfax Ville
450,4,70,"Sfax, Sfax Ville",Sfax Ville
450,4,60,"Sfax, Sfax Ville",Sfax Ville
300,4,100,"Sfax, Sfax Ville",Sfax Ville
500,4,55,"Sfax, Sfax Ville",Sfax Ville
500,4,60,"Sfax, Sfax Ville",Sfax Ville
550,4,73,"Sfax, Sfax Ville",Sfax Ville
500,4,60,"Sfax, Sfax Ville",Sfax Ville
400,4,90,"Sfax, Sfax Ville",Sfax Ville
500,4,80,"Sfax, Sfax Ville",Sfax Ville
120,4,130,"Sfax, Sfax Ville",Sfax Ville
300,4,200,"Sfax, Sfax Ville",Sfax Ville
700,4,70,"Sfax, Sfax Ville",Sfax Ville
750,4,138,"Sfax, Sfax Ville",Sfax Ville
750,4,138,"Sfax, Sfax Ville",Sfax Ville
500,4,50,"Sfax, Sfax Ville",Sfax Ville
450,4,100,"Sfax, Sfax Ville",Sfax Ville
370,4,95,"Sfax, Sfax Ville",Sfax Ville
750,4,138,"Sfax, Sfax Ville",Sfax Ville
400,4,120,"Sfax, Sfax Ville",Sfax Ville
1200,4,88,"Sfax, Sfax Ville",Sfax Ville
520,4,80,"Sfax, Sfax Ville",Sfax Ville
250,4,150,"Sfax, Sfax Ville",Sfax Ville
450,4,60,"Sfax, Sfax Ville",Sfax Ville
300,4,100,"Sfax, Sfax Ville",Sfax Ville
500,4,60,"Sfax, Sfax Ville",Sfax Ville
550,4,73,"Sfax, Sfax Ville",Sfax Ville
350,4,90,"Sfax, Sfax Ville",Sfax Ville
700,4,140,"Sfax, Sfax Ville",Sfax Ville
700,4,150,"Sfax, Sfax Ville",Sfax Ville
480,4,150,"Sfax, Sfax Ville",Sfax Ville
450,4,110,"Sfax, Sfax Ville",Sfax Ville
450,4,110,"Sfax, Sfax Ville",Sfax Ville
800,4,70,"Sfax, Sfax Ville",Sfax Ville
400,4,75,"Sfax, Sfax Ville",Sfax Ville
370,4,70,"Sfax, Sfax Ville",Sfax Ville
650,4,120,"Sfax, Sfax Ville",Sfax Ville
270,4,70,"Sfax, Sfax Ville",Sfax Ville
700,4,130,"Sfax, Sfax Ville",Sfax Ville
520,4,120,"Sfax, Sfax Ville",Sfax Ville
380,4,119,"Sfax, Sfax Ville",Sfax Ville
550,4,120,"Sfax, Sfax Ville",Sfax Ville
570,4,130,"Sfax, Sfax Ville",Sfax Ville
400,4,80,"Sfax, Sfax Ville",Sfax Ville
380,4,100,"Sfax, Sfax Ville",Sfax Ville
400,4,80,"Sfax, Sfax Ville",Sfax Ville
900,4,140,"Sfax, Sfax Ville",Sfax Ville
700,4,106,"Sfax, Sfax Ville",Sfax Ville
500,4,130,"Sfax, Sfax Ville",Sfax Ville
550,4,140,"Sfax, Sfax Ville",Sfax Ville
650,4,140,"Sfax, Sfax Ville",Sfax Ville
