Price,Room,Sqr_Meter,Location
150000,2,90,"Ariana, Ghazela"
150000,2,90,"Ariana, Ghazela"
150000,2,90,"Ariana, Ghazela"
150000,2,90,"Ariana, Ghazela"
150000,2,90,"Ariana, Ghazela"
175000,2,67,"Ariana, Ghazela"
210000,2,85,"Ariana, Ghazela"
128000,3,43,"Ariana, Ghazela"
133000,3,90,"Ariana, Ghazela"
135000,3,75,"Ariana, Ghazela"
140000,3,80,"Ariana, Ghazela"
148000,3,100,"Ariana, Ghazela"
150000,3,90,"Ariana, Ghazela"
150000,3,90,"Ariana, Ghazela"
150000,3,90,"Ariana, Ghazela"
150000,3,90,"Ariana, Ghazela"
155000,3,88,"Ariana, Ghazela"
184000,3,112,"Ariana, Ghazela"
184000,3,110,"Ariana, Ghazela"
190000,3,112,"Ariana, Ghazela"
200000,3,96,"Ariana, Ghazela"
202000,3,92,"Ariana, Ghazela"
231000,3,105,"Ariana, Ghazela"
231000,3,105,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
235000,3,143,"Ariana, Ghazela"
254000,3,154,"Ariana, Ghazela"
254000,3,154,"Ariana, Ghazela"
255000,3,120,"Ariana, Ghazela"
255000,3,120,"Ariana, Ghazela"
255000,3,120,"Ariana, Ghazela"
255000,3,101,"Ariana, Ghazela"
100000,4,65,"Ariana, Ghazela"
100000,4,65,"Ariana, Ghazela"
100000,4,65,"Ariana, Ghazela"
115000,4,75,"Ariana, Ghazela"
135000,4,86,"Ariana, Ghazela"
145000,4,72,"Ariana, Ghazela"
145000,4,72,"Ariana, Ghazela"
148000,4,100,"Ariana, Ghazela"
168000,4,115,"Ariana, Ghazela"
205000,4,105,"Ariana, Ghazela"
205000,4,147,"Ariana, Ghazela"
240000,4,137,"Ariana, Ghazela"
242000,4,147,"Ariana, Ghazela"
254000,4,154,"Ariana, Ghazela"
254000,4,154,"Ariana, Ghazela"
254000,4,90,"Ariana, Ghazela"
254000,4,154,"Ariana, Ghazela"
254000,4,154,"Ariana, Ghazela"
254000,4,154,"Ariana, Ghazela"
255000,4,154,"Ariana, Ghazela"
255000,4,120,"Ariana, Ghazela"
275000,4,175,"Ariana, Ghazela"
275500,4,175,"Ariana, Ghazela"
276000,4,175,"Ariana, Ghazela"
276000,4,175,"Ariana, Ghazela"
295000,4,136,"Ariana, Ghazela"
280000,5,152,"Ariana, Ghazela"
440000,5,180,"Ariana, Ghazela"
680000,5,360,"Ariana, Ghazela"
135000,2,60,"Ariana, Jardins D'el Menzah"
145000,2,57,"Ariana, Jardins D'el Menzah"
125000,3,75,"Ariana, Jardins D'el Menzah"
145000,3,50,"Ariana, Jardins D'el Menzah"
145000,3,57,"Ariana, Jardins D'el Menzah"
145000,3,50,"Ariana, Jardins D'el Menzah"
145000,3,57,"Ariana, Jardins D'el Menzah"
158000,3,56,"Ariana, Jardins D'el Menzah"
158000,3,56,"Ariana, Jardins D'el Menzah"
158000,3,56,"Ariana, Jardins D'el Menzah"
158000,3,56,"Ariana, Jardins D'el Menzah"
158000,3,56,"Ariana, Jardins D'el Menzah"
159000,3,60,"Ariana, Jardins D'el Menzah"
175000,3,74,"Ariana, Jardins D'el Menzah"
200000,3,120,"Ariana, Jardins D'el Menzah"
210000,3,120,"Ariana, Jardins D'el Menzah"
215000,3,120,"Ariana, Jardins D'el Menzah"
215000,3,120,"Ariana, Jardins D'el Menzah"
220000,3,100,"Ariana, Jardins D'el Menzah"
225000,3,100,"Ariana, Jardins D'el Menzah"
225000,3,100,"Ariana, Jardins D'el Menzah"
230000,3,128,"Ariana, Jardins D'el Menzah"
235000,3,117,"Ariana, Jardins D'el Menzah"
250000,3,121,"Ariana, Jardins D'el Menzah"
250000,3,121,"Ariana, Jardins D'el Menzah"
255000,3,135,"Ariana, Jardins D'el Menzah"
290000,3,128,"Ariana, Jardins D'el Menzah"
315000,3,95,"Ariana, Jardins D'el Menzah"
330000,3,126,"Ariana, Jardins D'el Menzah"
437000,3,122,"Ariana, Jardins D'el Menzah"
130000,4,75,"Ariana, Jardins D'el Menzah"
158000,4,56,"Ariana, Jardins D'el Menzah"
158000,4,56,"Ariana, Jardins D'el Menzah"
158000,4,57,"Ariana, Jardins D'el Menzah"
167000,4,75,"Ariana, Jardins D'el Menzah"
175000,4,74,"Ariana, Jardins D'el Menzah"
175000,4,74,"Ariana, Jardins D'el Menzah"
175000,4,74,"Ariana, Jardins D'el Menzah"
175000,4,57,"Ariana, Jardins D'el Menzah"
180000,4,74,"Ariana, Jardins D'el Menzah"
180000,4,80,"Ariana, Jardins D'el Menzah"
180000,4,74,"Ariana, Jardins D'el Menzah"
180000,4,74,"Ariana, Jardins D'el Menzah"
180000,4,110,"Ariana, Jardins D'el Menzah"
180000,4,111,"Ariana, Jardins D'el Menzah"
180000,4,74,"Ariana, Jardins D'el Menzah"
180000,4,74,"Ariana, Jardins D'el Menzah"
180000,4,74,"Ariana, Jardins D'el Menzah"
190000,4,105,"Ariana, Jardins D'el Menzah"
190000,4,110,"Ariana, Jardins D'el Menzah"
190000,4,83,"Ariana, Jardins D'el Menzah"
200000,4,57,"Ariana, Jardins D'el Menzah"
200000,4,57,"Ariana, Jardins D'el Menzah"
210000,4,73,"Ariana, Jardins D'el Menzah"
220000,4,110,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
230000,4,105,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
230000,4,120,"Ariana, Jardins D'el Menzah"
230000,4,120,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
230000,4,105,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
230000,4,120,"Ariana, Jardins D'el Menzah"
230000,4,100,"Ariana, Jardins D'el Menzah"
250000,4,101,"Ariana, Jardins D'el Menzah"
260000,4,128,"Ariana, Jardins D'el Menzah"
265000,4,128,"Ariana, Jardins D'el Menzah"
265000,4,124,"Ariana, Jardins D'el Menzah"
265000,4,164,"Ariana, Jardins D'el Menzah"
270000,4,128,"Ariana, Jardins D'el Menzah"
270000,4,100,"Ariana, Jardins D'el Menzah"
270000,4,128,"Ariana, Jardins D'el Menzah"
270000,4,100,"Ariana, Jardins D'el Menzah"
270000,4,135,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
280000,4,130,"Ariana, Jardins D'el Menzah"
290000,4,129,"Ariana, Jardins D'el Menzah"
290000,4,130,"Ariana, Jardins D'el Menzah"
320000,4,126,"Ariana, Jardins D'el Menzah"
320000,4,126,"Ariana, Jardins D'el Menzah"
320000,4,126,"Ariana, Jardins D'el Menzah"
320000,4,126,"Ariana, Jardins D'el Menzah"
320000,4,126,"Ariana, Jardins D'el Menzah"
330000,4,126,"Ariana, Jardins D'el Menzah"
330000,4,105,"Ariana, Jardins D'el Menzah"
330000,4,126,"Ariana, Jardins D'el Menzah"
330000,4,161,"Ariana, Jardins D'el Menzah"
347000,4,130,"Ariana, Jardins D'el Menzah"
347000,4,130,"Ariana, Jardins D'el Menzah"
353000,4,180,"Ariana, Jardins D'el Menzah"
353000,4,180,"Ariana, Jardins D'el Menzah"
362000,4,83,"Ariana, Jardins D'el Menzah"
408000,4,115,"Ariana, Jardins D'el Menzah"
420000,4,192,"Ariana, Jardins D'el Menzah"
441000,4,123,"Ariana, Jardins D'el Menzah"
470000,4,246,"Ariana, Jardins D'el Menzah"
490000,4,200,"Ariana, Jardins D'el Menzah"
180000,5,74,"Ariana, Jardins D'el Menzah"
180000,5,74,"Ariana, Jardins D'el Menzah"
180000,5,74,"Ariana, Jardins D'el Menzah"
180000,5,74,"Ariana, Jardins D'el Menzah"
190000,5,100,"Ariana, Jardins D'el Menzah"
190000,5,100,"Ariana, Jardins D'el Menzah"
190000,5,200,"Ariana, Jardins D'el Menzah"
192000,5,113,"Ariana, Jardins D'el Menzah"
210000,5,100,"Ariana, Jardins D'el Menzah"
220000,5,100,"Ariana, Jardins D'el Menzah"
225000,5,133,"Ariana, Jardins D'el Menzah"
225000,5,153,"Ariana, Jardins D'el Menzah"
225000,5,145,"Ariana, Jardins D'el Menzah"
225000,5,128,"Ariana, Jardins D'el Menzah"
230000,5,139,"Ariana, Jardins D'el Menzah"
230000,5,128,"Ariana, Jardins D'el Menzah"
230000,5,83,"Ariana, Jardins D'el Menzah"
235000,5,145,"Ariana, Jardins D'el Menzah"
235000,5,140,"Ariana, Jardins D'el Menzah"
240000,5,145,"Ariana, Jardins D'el Menzah"
240000,5,125,"Ariana, Jardins D'el Menzah"
250000,5,134,"Ariana, Jardins D'el Menzah"
250000,5,106,"Ariana, Jardins D'el Menzah"
250000,5,106,"Ariana, Jardins D'el Menzah"
257750,5,147,"Ariana, Jardins D'el Menzah"
260000,5,150,"Ariana, Jardins D'el Menzah"
260000,5,150,"Ariana, Jardins D'el Menzah"
270000,5,136,"Ariana, Jardins D'el Menzah"
275000,5,140,"Ariana, Jardins D'el Menzah"
275000,5,140,"Ariana, Jardins D'el Menzah"
275000,5,140,"Ariana, Jardins D'el Menzah"
275000,5,140,"Ariana, Jardins D'el Menzah"
275000,5,140,"Ariana, Jardins D'el Menzah"
280000,5,140,"Ariana, Jardins D'el Menzah"
280000,5,130,"Ariana, Jardins D'el Menzah"
280000,5,141,"Ariana, Jardins D'el Menzah"
290000,5,112,"Ariana, Jardins D'el Menzah"
293000,5,140,"Ariana, Jardins D'el Menzah"
293000,5,140,"Ariana, Jardins D'el Menzah"
297000,5,142,"Ariana, Jardins D'el Menzah"
305000,5,146,"Ariana, Jardins D'el Menzah"
310000,5,130,"Ariana, Jardins D'el Menzah"
310000,5,130,"Ariana, Jardins D'el Menzah"
310000,5,153,"Ariana, Jardins D'el Menzah"
315000,5,156,"Ariana, Jardins D'el Menzah"
320000,5,143,"Ariana, Jardins D'el Menzah"
320000,5,157,"Ariana, Jardins D'el Menzah"
325000,5,140,"Ariana, Jardins D'el Menzah"
330000,5,126,"Ariana, Jardins D'el Menzah"
330000,5,126,"Ariana, Jardins D'el Menzah"
330000,5,126,"Ariana, Jardins D'el Menzah"
330000,5,126,"Ariana, Jardins D'el Menzah"
330000,5,126,"Ariana, Jardins D'el Menzah"
330000,5,123,"Ariana, Jardins D'el Menzah"
330000,5,218,"Ariana, Jardins D'el Menzah"
330000,5,169,"Ariana, Jardins D'el Menzah"
330000,5,161,"Ariana, Jardins D'el Menzah"
340000,5,138,"Ariana, Jardins D'el Menzah"
340000,5,138,"Ariana, Jardins D'el Menzah"
340000,5,138,"Ariana, Jardins D'el Menzah"
340000,5,138,"Ariana, Jardins D'el Menzah"
340000,5,138,"Ariana, Jardins D'el Menzah"
340000,5,150,"Ariana, Jardins D'el Menzah"
340000,5,127,"Ariana, Jardins D'el Menzah"
349000,5,151,"Ariana, Jardins D'el Menzah"
350000,5,138,"Ariana, Jardins D'el Menzah"
350000,5,163,"Ariana, Jardins D'el Menzah"
350000,5,163,"Ariana, Jardins D'el Menzah"
350000,5,115,"Ariana, Jardins D'el Menzah"
350000,5,150,"Ariana, Jardins D'el Menzah"
350000,5,145,"Ariana, Jardins D'el Menzah"
350000,5,183,"Ariana, Jardins D'el Menzah"
358000,5,205,"Ariana, Jardins D'el Menzah"
358000,5,205,"Ariana, Jardins D'el Menzah"
360000,5,160,"Ariana, Jardins D'el Menzah"
370000,5,240,"Ariana, Jardins D'el Menzah"
380000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,202,"Ariana, Jardins D'el Menzah"
385000,5,202,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
385000,5,205,"Ariana, Jardins D'el Menzah"
395000,5,146,"Ariana, Jardins D'el Menzah"
395000,5,187,"Ariana, Jardins D'el Menzah"
397000,5,236,"Ariana, Jardins D'el Menzah"
398000,5,255,"Ariana, Jardins D'el Menzah"
400000,5,200,"Ariana, Jardins D'el Menzah"
400000,5,183,"Ariana, Jardins D'el Menzah"
400000,5,167,"Ariana, Jardins D'el Menzah"
400000,5,200,"Ariana, Jardins D'el Menzah"
410000,5,210,"Ariana, Jardins D'el Menzah"
412000,5,151,"Ariana, Jardins D'el Menzah"
430000,5,180,"Ariana, Jardins D'el Menzah"
438000,5,177,"Ariana, Jardins D'el Menzah"
450000,5,200,"Ariana, Jardins D'el Menzah"
450000,5,200,"Ariana, Jardins D'el Menzah"
450000,5,167,"Ariana, Jardins D'el Menzah"
450000,5,208,"Ariana, Jardins D'el Menzah"
460000,5,247,"Ariana, Jardins D'el Menzah"
470000,5,210,"Ariana, Jardins D'el Menzah"
470000,5,206,"Ariana, Jardins D'el Menzah"
480000,5,186,"Ariana, Jardins D'el Menzah"
492000,5,139,"Ariana, Jardins D'el Menzah"
580000,5,240,"Ariana, Jardins D'el Menzah"
590000,5,220,"Ariana, Jardins D'el Menzah"
599000,5,211,"Ariana, Jardins D'el Menzah"
610000,5,300,"Ariana, Jardins D'el Menzah"
140000,2,54,"Ariana, La Soukra"
140000,2,49,"Ariana, La Soukra"
140000,2,49,"Ariana, La Soukra"
145000,2,67,"Ariana, La Soukra"
164000,2,88,"Ariana, La Soukra"
164000,2,88,"Ariana, La Soukra"
182000,2,70,"Ariana, La Soukra"
193000,2,77,"Ariana, La Soukra"
360000,2,128,"Ariana, La Soukra"
360000,2,127,"Ariana, La Soukra"
80000,3,50,"Ariana, La Soukra"
90000,3,90,"Ariana, La Soukra"
97000,3,95,"Ariana, La Soukra"
97000,3,65,"Ariana, La Soukra"
97000,3,65,"Ariana, La Soukra"
97000,3,60,"Ariana, La Soukra"
97000,3,60,"Ariana, La Soukra"
97000,3,60,"Ariana, La Soukra"
98000,3,40,"Ariana, La Soukra"
100000,3,60,"Ariana, La Soukra"
100000,3,54,"Ariana, La Soukra"
100000,3,60,"Ariana, La Soukra"
100000,3,60,"Ariana, La Soukra"
100000,3,60,"Ariana, La Soukra"
100000,3,60,"Ariana, La Soukra"
100000,3,54,"Ariana, La Soukra"
100000,3,60,"Ariana, La Soukra"
100000,3,65,"Ariana, La Soukra"
105000,3,60,"Ariana, La Soukra"
105000,3,62,"Ariana, La Soukra"
105000,3,62,"Ariana, La Soukra"
109000,3,60,"Ariana, La Soukra"
109000,3,68,"Ariana, La Soukra"
109000,3,68,"Ariana, La Soukra"
110000,3,61,"Ariana, La Soukra"
115000,3,59,"Ariana, La Soukra"
115000,3,59,"Ariana, La Soukra"
115000,3,80,"Ariana, La Soukra"
120000,3,60,"Ariana, La Soukra"
125000,3,90,"Ariana, La Soukra"
130000,3,64,"Ariana, La Soukra"
130000,3,94,"Ariana, La Soukra"
132000,3,68,"Ariana, La Soukra"
139000,3,60,"Ariana, La Soukra"
139000,3,50,"Ariana, La Soukra"
139000,3,70,"Ariana, La Soukra"
139000,3,50,"Ariana, La Soukra"
139000,3,60,"Ariana, La Soukra"
139000,3,50,"Ariana, La Soukra"
139000,3,70,"Ariana, La Soukra"
140000,3,50,"Ariana, La Soukra"
140000,3,65,"Ariana, La Soukra"
140000,3,49,"Ariana, La Soukra"
143000,3,124,"Ariana, La Soukra"
149000,3,52,"Ariana, La Soukra"
150000,3,60,"Ariana, La Soukra"
152000,3,60,"Ariana, La Soukra"
159000,3,62,"Ariana, La Soukra"
159000,3,62,"Ariana, La Soukra"
162000,3,71,"Ariana, La Soukra"
170000,3,63,"Ariana, La Soukra"
170000,3,63,"Ariana, La Soukra"
174900,3,63,"Ariana, La Soukra"
175000,3,63,"Ariana, La Soukra"
175000,3,63,"Ariana, La Soukra"
175000,3,74,"Ariana, La Soukra"
175000,3,64,"Ariana, La Soukra"
175000,3,63,"Ariana, La Soukra"
175000,3,73,"Ariana, La Soukra"
175000,3,73,"Ariana, La Soukra"
179000,3,80,"Ariana, La Soukra"
180000,3,68,"Ariana, La Soukra"
181000,3,127,"Ariana, La Soukra"
181000,3,127,"Ariana, La Soukra"
182000,3,70,"Ariana, La Soukra"
183000,3,70,"Ariana, La Soukra"
183000,3,70,"Ariana, La Soukra"
184000,3,77,"Ariana, La Soukra"
185000,3,63,"Ariana, La Soukra"
186000,3,77,"Ariana, La Soukra"
187000,3,75,"Ariana, La Soukra"
187000,3,131,"Ariana, La Soukra"
187000,3,131,"Ariana, La Soukra"
187000,3,131,"Ariana, La Soukra"
187000,3,131,"Ariana, La Soukra"
190000,3,54,"Ariana, La Soukra"
192000,3,77,"Ariana, La Soukra"
192000,3,87,"Ariana, La Soukra"
193000,3,78,"Ariana, La Soukra"
193000,3,77,"Ariana, La Soukra"
193000,3,78,"Ariana, La Soukra"
194000,3,69,"Ariana, La Soukra"
194000,3,69,"Ariana, La Soukra"
195000,3,70,"Ariana, La Soukra"
195000,3,68,"Ariana, La Soukra"
195000,3,68,"Ariana, La Soukra"
195000,3,70,"Ariana, La Soukra"
195000,3,84,"Ariana, La Soukra"
195000,3,68,"Ariana, La Soukra"
197000,3,94,"Ariana, La Soukra"
200000,3,30,"Ariana, La Soukra"
200000,3,30,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
200000,3,89,"Ariana, La Soukra"
201000,3,89,"Ariana, La Soukra"
201000,3,89,"Ariana, La Soukra"
203000,3,92,"Ariana, La Soukra"
210000,3,84,"Ariana, La Soukra"
210000,3,84,"Ariana, La Soukra"
210000,3,69,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
210000,3,90,"Ariana, La Soukra"
217000,3,83,"Ariana, La Soukra"
220000,3,95,"Ariana, La Soukra"
220000,3,95,"Ariana, La Soukra"
229000,3,112,"Ariana, La Soukra"
230000,3,112,"Ariana, La Soukra"
235000,3,156,"Ariana, La Soukra"
235000,3,151,"Ariana, La Soukra"
240000,3,92,"Ariana, La Soukra"
240000,3,120,"Ariana, La Soukra"
247500,3,110,"Ariana, La Soukra"
250000,3,59,"Ariana, La Soukra"
250000,3,109,"Ariana, La Soukra"
250000,3,90,"Ariana, La Soukra"
250000,3,107,"Ariana, La Soukra"
250000,3,107,"Ariana, La Soukra"
250000,3,107,"Ariana, La Soukra"
250000,3,107,"Ariana, La Soukra"
255000,3,123,"Ariana, La Soukra"
260000,3,84,"Ariana, La Soukra"
260000,3,84,"Ariana, La Soukra"
260000,3,84,"Ariana, La Soukra"
260000,3,107,"Ariana, La Soukra"
260000,3,111,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,111,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,111,"Ariana, La Soukra"
260000,3,111,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
260000,3,90,"Ariana, La Soukra"
261000,3,117,"Ariana, La Soukra"
265000,3,106,"Ariana, La Soukra"
270000,3,113,"Ariana, La Soukra"
275000,3,105,"Ariana, La Soukra"
275000,3,105,"Ariana, La Soukra"
275000,3,127,"Ariana, La Soukra"
278000,3,118,"Ariana, La Soukra"
280000,3,128,"Ariana, La Soukra"
285000,3,120,"Ariana, La Soukra"
290000,3,120,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,101,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
290000,3,119,"Ariana, La Soukra"
300000,3,151,"Ariana, La Soukra"
308000,3,125,"Ariana, La Soukra"
314000,3,124,"Ariana, La Soukra"
314000,3,116,"Ariana, La Soukra"
314000,3,116,"Ariana, La Soukra"
314000,3,116,"Ariana, La Soukra"
314000,3,116,"Ariana, La Soukra"
314000,3,122,"Ariana, La Soukra"
314000,3,116,"Ariana, La Soukra"
318529,3,123,"Ariana, La Soukra"
320000,3,132,"Ariana, La Soukra"
325000,3,130,"Ariana, La Soukra"
337000,3,105,"Ariana, La Soukra"
340000,3,84,"Ariana, La Soukra"
340000,3,159,"Ariana, La Soukra"
340000,3,159,"Ariana, La Soukra"
340000,3,159,"Ariana, La Soukra"
348000,3,131,"Ariana, La Soukra"
348000,3,131,"Ariana, La Soukra"
348000,3,131,"Ariana, La Soukra"
353000,3,135,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,143,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
360000,3,127,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
363000,3,128,"Ariana, La Soukra"
370000,3,144,"Ariana, La Soukra"
378000,3,160,"Ariana, La Soukra"
380000,3,283,"Ariana, La Soukra"
380000,3,144,"Ariana, La Soukra"
408000,3,136,"Ariana, La Soukra"
420000,3,129,"Ariana, La Soukra"
420000,3,129,"Ariana, La Soukra"
420000,3,170,"Ariana, La Soukra"
420000,3,129,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
430000,3,219,"Ariana, La Soukra"
430000,3,219,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
430000,3,219,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
430000,3,144,"Ariana, La Soukra"
450000,3,204,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
450000,3,135,"Ariana, La Soukra"
465000,3,182,"Ariana, La Soukra"
480000,3,100,"Ariana, La Soukra"
650000,3,210,"Ariana, La Soukra"
805000,3,212,"Ariana, La Soukra"
805000,3,212,"Ariana, La Soukra"
82000,4,150,"Ariana, La Soukra"
95000,4,100,"Ariana, La Soukra"
96000,4,57,"Ariana, La Soukra"
100000,4,120,"Ariana, La Soukra"
102000,4,62,"Ariana, La Soukra"
105000,4,62,"Ariana, La Soukra"
105000,4,65,"Ariana, La Soukra"
105000,4,300,"Ariana, La Soukra"
115000,4,100,"Ariana, La Soukra"
125000,4,68,"Ariana, La Soukra"
125000,4,80,"Ariana, La Soukra"
125000,4,80,"Ariana, La Soukra"
125000,4,80,"Ariana, La Soukra"
125000,4,110,"Ariana, La Soukra"
130000,4,80,"Ariana, La Soukra"
130000,4,80,"Ariana, La Soukra"
135000,4,55,"Ariana, La Soukra"
140000,4,90,"Ariana, La Soukra"
141000,4,300,"Ariana, La Soukra"
143000,4,124,"Ariana, La Soukra"
143000,4,124,"Ariana, La Soukra"
145000,4,109,"Ariana, La Soukra"
145000,4,109,"Ariana, La Soukra"
150000,4,80,"Ariana, La Soukra"
150000,4,100,"Ariana, La Soukra"
150000,4,283,"Ariana, La Soukra"
150000,4,78,"Ariana, La Soukra"
155000,4,111,"Ariana, La Soukra"
155000,4,111,"Ariana, La Soukra"
155000,4,111,"Ariana, La Soukra"
155000,4,111,"Ariana, La Soukra"
159000,4,100,"Ariana, La Soukra"
160000,4,130,"Ariana, La Soukra"
160000,4,100,"Ariana, La Soukra"
160000,4,100,"Ariana, La Soukra"
163000,4,102,"Ariana, La Soukra"
165000,4,319,"Ariana, La Soukra"
170000,4,100,"Ariana, La Soukra"
170000,4,74,"Ariana, La Soukra"
171000,4,112,"Ariana, La Soukra"
171000,4,112,"Ariana, La Soukra"
172000,4,358,"Ariana, La Soukra"
175000,4,71,"Ariana, La Soukra"
175000,4,70,"Ariana, La Soukra"
175000,4,65,"Ariana, La Soukra"
175000,4,85,"Ariana, La Soukra"
180000,4,100,"Ariana, La Soukra"
180000,4,95,"Ariana, La Soukra"
180000,4,95,"Ariana, La Soukra"
180000,4,74,"Ariana, La Soukra"
180000,4,300,"Ariana, La Soukra"
180000,4,100,"Ariana, La Soukra"
180000,4,135,"Ariana, La Soukra"
181000,4,131,"Ariana, La Soukra"
181000,4,131,"Ariana, La Soukra"
183000,4,73,"Ariana, La Soukra"
183000,4,73,"Ariana, La Soukra"
183400,4,131,"Ariana, La Soukra"
184000,4,73,"Ariana, La Soukra"
184000,4,131,"Ariana, La Soukra"
185000,4,94,"Ariana, La Soukra"
185000,4,95,"Ariana, La Soukra"
186000,4,77,"Ariana, La Soukra"
189000,4,68,"Ariana, La Soukra"
190000,4,101,"Ariana, La Soukra"
190000,4,112,"Ariana, La Soukra"
190000,4,112,"Ariana, La Soukra"
190000,4,101,"Ariana, La Soukra"
190000,4,83,"Ariana, La Soukra"
190000,4,180,"Ariana, La Soukra"
190000,4,95,"Ariana, La Soukra"
190000,4,95,"Ariana, La Soukra"
195000,4,89,"Ariana, La Soukra"
197000,4,95,"Ariana, La Soukra"
197000,4,113,"Ariana, La Soukra"
200000,4,111,"Ariana, La Soukra"
200000,4,89,"Ariana, La Soukra"
200000,4,100,"Ariana, La Soukra"
203000,4,115,"Ariana, La Soukra"
205000,4,105,"Ariana, La Soukra"
205000,4,105,"Ariana, La Soukra"
208000,4,121,"Ariana, La Soukra"
209000,4,100,"Ariana, La Soukra"
209000,4,100,"Ariana, La Soukra"
209000,4,100,"Ariana, La Soukra"
209000,4,100,"Ariana, La Soukra"
209000,4,100,"Ariana, La Soukra"
