Price,Room,Sqr_Meter,Location
360,3,70,"Ben arous, Hammam Chott"
450,3,75,"Ben arous, Hammam Chott"
350,3,60,"Ben arous, Hammam Chott"
800,3,106,"Ben arous, Hammam Chott"
350,3,60,"Ben arous, Hammam Chott"
420,3,110,"Ben arous, Hammam Chott"
500,3,100,"Ben arous, Hammam Chott"
500,3,89.99999999,"Ben arous, Hammam Chott"
800,3,100,"Ben arous, Hammam Chott"
380,3,100,"Ben arous, Hammam Chott"
500,3,89.99999999,"Ben arous, Hammam Chott"
500,3,89.99999999,"Ben arous, Hammam Chott"
420,3,72,"Ben arous, Hammam Chott"
450,3,80,"Ben arous, Hammam Chott"
500,3,80,"Ben arous, Hammam Chott"
500,3,80,"Ben arous, Hammam Chott"
450,3,80,"Ben arous, Hammam Chott"
450,3,80,"Ben arous, Hammam Chott"
450,3,80,"Ben arous, Hammam Chott"
370,3,90,"Ben arous, Hammam Chott"
750,3,100,"Ben arous, Hammam Chott"
300,3,70,"Ben arous, Hammam Chott"
420,3,72,"Ben arous, Hammam Chott"
300,3,75,"Ben arous, Hammam Chott"
450,3,90,"Ben arous, Hammam Chott"
500,3,80,"Ben arous, Hammam Chott"
500,3,80,"Ben arous, Hammam Chott"
500,3,87,"Ben arous, Hammam Chott"
500,3,81.99999999,"Ben arous, Hammam Chott"
500,4,100,"Ben arous, Hammam Chott"
450,4,130,"Ben arous, Hammam Chott"
400,4,100,"Ben arous, Hammam Chott"
480,4,90.00000001,"Ben arous, Hammam Chott"
380,4,100,"Ben arous, Hammam Chott"
770,4,150,"Ben arous, Hammam Chott"
450,4,120,"Ben arous, Hammam Chott"
450,4,112,"Ben arous, Hammam Chott"
600,4,150,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
650,4,150,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
420,4,100,"Ben arous, Hammam Chott"
400,4,100,"Ben arous, Hammam Chott"
600,4,130,"Ben arous, Hammam Chott"
400,4,130,"Ben arous, Hammam Chott"
400,4,130,"Ben arous, Hammam Chott"
400,4,78,"Ben arous, Hammam Chott"
400,4,78,"Ben arous, Hammam Chott"
450,4,103,"Ben arous, Hammam Chott"
450,4,130,"Ben arous, Hammam Chott"
750,4,150,"Ben arous, Hammam Chott"
400,4,100,"Ben arous, Hammam Chott"
400,4,100,"Ben arous, Hammam Chott"
380,4,75,"Ben arous, Hammam Chott"
600,4,130,"Ben arous, Hammam Chott"
700,4,50,"Ben arous, Hammam Chott"
700,4,50,"Ben arous, Hammam Chott"
650,4,130,"Ben arous, Hammam Chott"
650,4,110,"Ben arous, Hammam Chott"
500,4,95,"Ben arous, Hammam Chott"
420,4,120,"Ben arous, Hammam Chott"
600,4,130,"Ben arous, Hammam Chott"
450,4,75,"Ben arous, Hammam Chott"
140,4,100,"Ben arous, Hammam Chott"
200,4,200,"Ben arous, Hammam Chott"
500,4,89.99999999,"Ben arous, Hammam Chott"
400,4,90.00000001,"Ben arous, Hammam Chott"
770,4,100,"Ben arous, Hammam Chott"
270,4,75,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
770,4,150,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
770,4,100,"Ben arous, Hammam Chott"
450,4,70,"Ben arous, Hammam Chott"
450,4,110,"Ben arous, Hammam Chott"
390,4,70.00000001,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
550,4,120,"Ben arous, Hammam Chott"
650,4,120,"Ben arous, Hammam Chott"
550,4,120,"Ben arous, Hammam Chott"
450,4,38.00000001,"Ben arous, Hammam Chott"
450,4,50,"Ben arous, Hammam Chott"
300,4,75,"Ben arous, Hammam Chott"
450,4,70,"Ben arous, Hammam Chott"
300,4,70,"Ben arous, Hammam Chott"
290,4,50,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
750,4,100,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
600,4,100,"Ben arous, Hammam Chott"
390,4,60,"Ben arous, Hammam Chott"
750,4,100,"Ben arous, Hammam Chott"
450,4,97.99999999,"Ben arous, Hammam Chott"
260,4,50,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
300,4,50,"Ben arous, Hammam Chott"
550,4,80,"Ben arous, Hammam Chott"
250,4,75.00000001,"Ben arous, Hammam Chott"
300,4,78,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
700,4,103,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
270,4,60,"Ben arous, Hammam Chott"
750,4,90,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
500,4,120,"Ben arous, Hammam Chott"
800,4,100,"Ben arous, Hammam Chott"
400,4,90.00000001,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
600,4,70,"Ben arous, Hammam Chott"
1200,4,245,"Ben arous, Hammam Chott"
360,4,90,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
450,4,100,"Ben arous, Hammam Chott"
300,4,70,"Ben arous, Hammam Chott"
300,4,75,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
450,4,90,"Ben arous, Hammam Chott"
600,4,110,"Ben arous, Hammam Chott"
600,4,110,"Ben arous, Hammam Chott"
550,4,110,"Ben arous, Hammam Chott"
750,4,110,"Ben arous, Hammam Chott"
450,4,80,"Ben arous, Hammam Chott"
450,4,129,"Ben arous, Hammam Chott"
550,4,80,"Ben arous, Hammam Chott"
800,4,120,"Ben arous, Hammam Chott"
800,4,110,"Ben arous, Hammam Chott"
650,4,160,"Ben arous, Hammam Chott"
650,4,160,"Ben arous, Hammam Chott"
600,4,80,"Ben arous, Hammam Chott"
650,4,150,"Ben arous, Hammam Chott"
450,4,112,"Ben arous, Hammam Chott"
550,4,120,"Ben arous, Hammam Chott"
700,5,160,"Ben arous, Hammam Chott"
600,5,112,"Ben arous, Hammam Chott"
420,5,110,"Ben arous, Hammam Chott"
480,5,160,"Ben arous, Hammam Chott"
580,5,110,"Ben arous, Hammam Chott"
600,5,100,"Ben arous, Hammam Chott"
460,5,120,"Ben arous, Hammam Chott"
400,5,120,"Ben arous, Hammam Chott"
600,5,100,"Ben arous, Hammam Chott"
600,5,80,"Ben arous, Hammam Chott"
300,5,84.99999999,"Ben arous, Hammam Chott"
600,5,150,"Ben arous, Hammam Chott"
435,5,110,"Ben arous, Hammam Chott"
600,5,80,"Ben arous, Hammam Chott"
450,5,75,"Ben arous, Hammam Chott"
550,5,97,"Ben arous, Hammam Chott"
550,5,100,"Ben arous, Hammam Chott"
650,5,100,"Ben arous, Hammam Chott"
450,5,96,"Ben arous, Hammam Chott"
500,5,100,"Ben arous, Hammam Chott"
400,5,100,"Ben arous, Hammam Chott"
450,5,120,"Ben arous, Hammam Chott"
550,5,97,"Ben arous, Hammam Chott"
555,5,100,"Ben arous, Hammam Chott"
600,5,85,"Ben arous, Hammam Chott"
400,5,95,"Ben arous, Hammam Chott"
450,5,120,"Ben arous, Hammam Chott"
450,5,90,"Ben arous, Hammam Chott"
450,5,96.99999999,"Ben arous, Hammam Chott"
600,5,130,"Ben arous, Hammam Chott"
400,5,85,"Ben arous, Hammam Chott"
500,5,120,"Ben arous, Hammam Chott"
600,5,101,"Ben arous, Hammam Chott"
550,5,100,"Ben arous, Hammam Chott"
650,5,100,"Ben arous, Hammam Chott"
450,5,70,"Ben arous, Hammam Chott"
600,5,80,"Ben arous, Hammam Chott"
1800,5,180,"Ben arous, Hammam Chott"
700,5,130,"Ben arous, Hammam Chott"
700,5,130,"Ben arous, Hammam Chott"
400,5,85,"Ben arous, Hammam Chott"
700,5,130,"Ben arous, Hammam Chott"
750,5,130,"Ben arous, Hammam Chott"
550,5,100,"Ben arous, Hammam Chott"
600,5,100,"Ben arous, Hammam Chott"
490,5,110,"Ben arous, Hammam Chott"
470,5,96.99999999,"Ben arous, Hammam Chott"
370,5,90,"Ben arous, Hammam Chott"
330,5,80,"Ben arous, Hammam Chott"
900,5,150,"Ben arous, Hammam Chott"
400,5,95,"Ben arous, Hammam Chott"
750,5,120,"Ben arous, Hammam Chott"
750,5,120,"Ben arous, Hammam Chott"
750,5,130,"Ben arous, Hammam Chott"
750,5,145,"Ben arous, Hammam Chott"
750,5,145,"Ben arous, Hammam Chott"
500,5,105,"Ben arous, Hammam Chott"
750,5,120,"Ben arous, Hammam Chott"
550,5,200,"Ben arous, Hammam Chott"
450,5,85.99999999,"Ben arous, Hammam Chott"
500,5,150,"Ben arous, Hammam Chott"
600,5,150,"Ben arous, Hammam Chott"
530,5,78,"Ben arous, Hammam Chott"
500,5,105,"Ben arous, Hammam Chott"
700,5,120,"Ben arous, Hammam Chott"
700,5,130,"Ben arous, Hammam Chott"
400,5,85,"Ben arous, Hammam Chott"
700,5,130,"Ben arous, Hammam Chott"
750,5,130,"Ben arous, Hammam Chott"
550,5,100,"Ben arous, Hammam Chott"
600,5,100,"Ben arous, Hammam Chott"
490,5,110,"Ben arous, Hammam Chott"
470,5,96.99999999,"Ben arous, Hammam Chott"
370,5,90,"Ben arous, Hammam Chott"
450,5,100,"Ben arous, Hammam Chott"
1000,5,100,"Ben arous, Hammam Chott"
1000,5,100,"Ben arous, Hammam Chott"
1000,5,100,"Ben arous, Hammam Chott"
770,5,130,"Ben arous, Hammam Chott"
450,5,100,"Ben arous, Hammam Chott"
400,5,100,"Ben arous, Hammam Chott"
650,5,120,"Ben arous, Hammam Chott"
420,5,110,"Ben arous, Hammam Chott"
700,5,160,"Ben arous, Hammam Chott"
750,5,120,"Ben arous, Hammam Chott"
600,5,180,"Ben arous, Hammam Chott"
550,5,100,"Ben arous, Hammam Chott"
430,5,102,"Ben arous, Hammam Chott"
550,5,150,"Ben arous, Hammam Chott"
750,5,120,"Ben arous, Hammam Chott"
550,5,150,"Ben arous, Hammam Chott"
550,5,120,"Ben arous, Hammam Chott"
850,5,143,"Ben arous, Hammam Chott"
500,2,65,"Ben arous, Hammam Lif"
350,2,50,"Ben arous, Hammam Lif"
300,2,90.00000001,"Ben arous, Hammam Lif"
320,2,70.00000001,"Ben arous, Hammam Lif"
380,2,69.99999999,"Ben arous, Hammam Lif"
300,2,60,"Ben arous, Hammam Lif"
350,3,40,"Ben arous, Hammam Lif"
650,3,100,"Ben arous, Hammam Lif"
320,3,69.00000001,"Ben arous, Hammam Lif"
800,3,120,"Ben arous, Hammam Lif"
320,3,60,"Ben arous, Hammam Lif"
330,3,60,"Ben arous, Hammam Lif"
650,3,110,"Ben arous, Hammam Lif"
303,3,72.00000001,"Ben arous, Hammam Lif"
650,3,120,"Ben arous, Hammam Lif"
600,3,60,"Ben arous, Hammam Lif"
320,3,60,"Ben arous, Hammam Lif"
500,3,60,"Ben arous, Hammam Lif"
480,3,100,"Ben arous, Hammam Lif"
500,3,80,"Ben arous, Hammam Lif"
450,3,100,"Ben arous, Hammam Lif"
680,3,120,"Ben arous, Hammam Lif"
300,3,80,"Ben arous, Hammam Lif"
350,3,29.99999999,"Ben arous, Hammam Lif"
750,3,64.99999999,"Ben arous, Hammam Lif"
350,3,40,"Ben arous, Hammam Lif"
500,3,60,"Ben arous, Hammam Lif"
480,3,50,"Ben arous, Hammam Lif"
500,3,80,"Ben arous, Hammam Lif"
500,3,70,"Ben arous, Hammam Lif"
320,3,50,"Ben arous, Hammam Lif"
500,3,60,"Ben arous, Hammam Lif"
600,3,90,"Ben arous, Hammam Lif"
650,3,130,"Ben arous, Hammam Lif"
650,3,120,"Ben arous, Hammam Lif"
150,3,130,"Ben arous, Hammam Lif"
650,3,120,"Ben arous, Hammam Lif"
500,3,80,"Ben arous, Hammam Lif"
700,3,100,"Ben arous, Hammam Lif"
450,3,80,"Ben arous, Hammam Lif"
420,3,100,"Ben arous, Hammam Lif"
280,4,50,"Ben arous, Hammam Lif"
800,4,120,"Ben arous, Hammam Lif"
650,4,70,"Ben arous, Hammam Lif"
350,4,90,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
650,4,120,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
650,4,120,"Ben arous, Hammam Lif"
400,4,80,"Ben arous, Hammam Lif"
350,4,74.99999999,"Ben arous, Hammam Lif"
520,4,120,"Ben arous, Hammam Lif"
400,4,60,"Ben arous, Hammam Lif"
400,4,110,"Ben arous, Hammam Lif"
400,4,90.00000001,"Ben arous, Hammam Lif"
800,4,160,"Ben arous, Hammam Lif"
370,4,100,"Ben arous, Hammam Lif"
600,4,120,"Ben arous, Hammam Lif"
370,4,100,"Ben arous, Hammam Lif"
450,4,40,"Ben arous, Hammam Lif"
350,4,80,"Ben arous, Hammam Lif"
600,4,96,"Ben arous, Hammam Lif"
350,4,60,"Ben arous, Hammam Lif"
600,4,120,"Ben arous, Hammam Lif"
400,4,70,"Ben arous, Hammam Lif"
600,4,70,"Ben arous, Hammam Lif"
420,4,80,"Ben arous, Hammam Lif"
630,4,90,"Ben arous, Hammam Lif"
400,4,45,"Ben arous, Hammam Lif"
680,4,100,"Ben arous, Hammam Lif"
680,4,100,"Ben arous, Hammam Lif"
400,4,80,"Ben arous, Hammam Lif"
680,4,100,"Ben arous, Hammam Lif"
450,4,100,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
350,4,60,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
350,4,110,"Ben arous, Hammam Lif"
650,4,120,"Ben arous, Hammam Lif"
650,4,120,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
650,4,100,"Ben arous, Hammam Lif"
650,4,140,"Ben arous, Hammam Lif"
350,4,60,"Ben arous, Hammam Lif"
380,4,75,"Ben arous, Hammam Lif"
650,4,140,"Ben arous, Hammam Lif"
800,4,100,"Ben arous, Hammam Lif"
450,4,70,"Ben arous, Hammam Lif"
680,4,100,"Ben arous, Hammam Lif"
680,4,100,"Ben arous, Hammam Lif"
400,4,80,"Ben arous, Hammam Lif"
680,4,100,"Ben arous, Hammam Lif"
750,4,100,"Ben arous, Hammam Lif"
750,4,120,"Ben arous, Hammam Lif"
750,4,120,"Ben arous, Hammam Lif"
150,4,60,"Ben arous, Hammam Lif"
150,4,150,"Ben arous, Hammam Lif"
750,4,150,"Ben arous, Hammam Lif"
390,5,85,"Ben arous, Hammam Lif"
500,5,120,"Ben arous, Hammam Lif"
750,5,200,"Ben arous, Hammam Lif"
400,5,100,"Ben arous, Hammam Lif"
800,5,180,"Ben arous, Hammam Lif"
630,5,100,"Ben arous, Hammam Lif"
700,5,135,"Ben arous, Hammam Lif"
800,5,160,"Ben arous, Hammam Lif"
650,5,150,"Ben arous, Hammam Lif"
450,5,190,"Ben arous, Hammam Lif"
800,2,150,"Ben arous, Medina Jedida"
600,2,60,"Ben arous, Medina Jedida"
600,2,80,"Ben arous, Medina Jedida"
550,2,70,"Ben arous, Medina Jedida"
550,2,65,"Ben arous, Medina Jedida"
460,2,71,"Ben arous, Medina Jedida"
350,2,85,"Ben arous, Medina Jedida"
400,3,62,"Ben arous, Medina Jedida"
420,3,100,"Ben arous, Medina Jedida"
450,3,60,"Ben arous, Medina Jedida"
600,3,45.00000001,"Ben arous, Medina Jedida"
900,3,64.99999998,"Ben arous, Medina Jedida"
900,3,120,"Ben arous, Medina Jedida"
700,3,100,"Ben arous, Medina Jedida"
900,3,60,"Ben arous, Medina Jedida"
900,3,60,"Ben arous, Medina Jedida"
900,3,95,"Ben arous, Medina Jedida"
900,3,64.99999998,"Ben arous, Medina Jedida"
500,3,100,"Ben arous, Medina Jedida"
700,3,100,"Ben arous, Medina Jedida"
750,3,100,"Ben arous, Medina Jedida"
580,3,110,"Ben arous, Medina Jedida"
560,3,70,"Ben arous, Medina Jedida"
560,3,65,"Ben arous, Medina Jedida"
650,3,80,"Ben arous, Medina Jedida"
450,3,70,"Ben arous, Medina Jedida"
500,3,55,"Ben arous, Medina Jedida"
580,3,100,"Ben arous, Medina Jedida"
450,3,90,"Ben arous, Medina Jedida"
600,3,95,"Ben arous, Medina Jedida"
380,3,49,"Ben arous, Medina Jedida"
250,3,30,"Ben arous, Medina Jedida"
650,3,90,"Ben arous, Medina Jedida"
650,3,40,"Ben arous, Medina Jedida"
550,3,40.99999999,"Ben arous, Medina Jedida"
320,3,80,"Ben arous, Medina Jedida"
470,3,48,"Ben arous, Medina Jedida"
435,3,40,"Ben arous, Medina Jedida"
500,3,85,"Ben arous, Medina Jedida"
500,3,55,"Ben arous, Medina Jedida"
380,3,80,"Ben arous, Medina Jedida"
600,3,77,"Ben arous, Medina Jedida"
350,3,70,"Ben arous, Medina Jedida"
500,3,50,"Ben arous, Medina Jedida"
500,3,55,"Ben arous, Medina Jedida"
550,3,90,"Ben arous, Medina Jedida"
650,3,125,"Ben arous, Medina Jedida"
550,3,90,"Ben arous, Medina Jedida"
600,3,100,"Ben arous, Medina Jedida"
600,3,90,"Ben arous, Medina Jedida"
430,3,85.00000001,"Ben arous, Medina Jedida"
550,3,95,"Ben arous, Medina Jedida"
430,3,85.00000001,"Ben arous, Medina Jedida"
370,3,70,"Ben arous, Medina Jedida"
350,3,65,"Ben arous, Medina Jedida"
750,3,100,"Ben arous, Medina Jedida"
600,3,70,"Ben arous, Medina Jedida"
750,3,115,"Ben arous, Medina Jedida"
300,3,50,"Ben arous, Medina Jedida"
700,3,110,"Ben arous, Medina Jedida"
700,3,85,"Ben arous, Medina Jedida"
500,4,80,"Ben arous, Medina Jedida"
550,4,73,"Ben arous, Medina Jedida"
500,4,95,"Ben arous, Medina Jedida"
700,4,100,"Ben arous, Medina Jedida"
450,4,70,"Ben arous, Medina Jedida"
570,4,90,"Ben arous, Medina Jedida"
550,4,100,"Ben arous, Medina Jedida"
500,4,80,"Ben arous, Medina Jedida"
500,4,89.99999999,"Ben arous, Medina Jedida"
700,4,100,"Ben arous, Medina Jedida"
830,4,120,"Ben arous, Medina Jedida"
400,4,90.00000001,"Ben arous, Medina Jedida"
550,4,100,"Ben arous, Medina Jedida"
700,4,110,"Ben arous, Medina Jedida"
400,4,85,"Ben arous, Medina Jedida"
450,4,90,"Ben arous, Medina Jedida"
750,4,90,"Ben arous, Medina Jedida"
650,4,120,"Ben arous, Medina Jedida"
1500,4,120,"Ben arous, Medina Jedida"
650,4,110,"Ben arous, Medina Jedida"
400,4,110,"Ben arous, Medina Jedida"
650,4,115,"Ben arous, Medina Jedida"
650,4,120,"Ben arous, Medina Jedida"
690,4,138,"Ben arous, Medina Jedida"
430,4,75,"Ben arous, Medina Jedida"
580,4,135,"Ben arous, Medina Jedida"
650,4,180,"Ben arous, Medina Jedida"
1500,4,126.0000001,"Ben arous, Medina Jedida"
650,4,108,"Ben arous, Medina Jedida"
1500,4,130,"Ben arous, Medina Jedida"
650,4,84.99999999,"Ben arous, Medina Jedida"
500,4,100,"Ben arous, Medina Jedida"
700,4,106,"Ben arous, Medina Jedida"
650,4,108,"Ben arous, Medina Jedida"
800,4,220,"Ben arous, Medina Jedida"
680,4,100,"Ben arous, Medina Jedida"
500,4,101,"Ben arous, Medina Jedida"
650,4,120,"Ben arous, Medina Jedida"
750,4,85,"Ben arous, Medina Jedida"
400,4,90.00000001,"Ben arous, Medina Jedida"
700,4,120,"Ben arous, Medina Jedida"
650,4,90,"Ben arous, Medina Jedida"
450,4,90,"Ben arous, Medina Jedida"
520,4,100,"Ben arous, Medina Jedida"
520,4,90,"Ben arous, Medina Jedida"
520,4,60,"Ben arous, Medina Jedida"
750,4,109,"Ben arous, Medina Jedida"
500,4,150,"Ben arous, Medina Jedida"
300,4,50,"Ben arous, Medina Jedida"
700,4,101,"Ben arous, Medina Jedida"
410,4,60,"Ben arous, Medina Jedida"
480,4,84.99999999,"Ben arous, Medina Jedida"
380,4,85.00000001,"Ben arous, Medina Jedida"
370,4,70,"Ben arous, Medina Jedida"
100,4,109,"Ben arous, Medina Jedida"
600,4,80,"Ben arous, Medina Jedida"
520,4,100,"Ben arous, Medina Jedida"
500,4,100,"Ben arous, Medina Jedida"
580,4,90.00000001,"Ben arous, Medina Jedida"
600,4,100,"Ben arous, Medina Jedida"
500,4,70,"Ben arous, Medina Jedida"
600,4,100,"Ben arous, Medina Jedida"
750,4,120,"Ben arous, Medina Jedida"
350,4,60,"Ben arous, Medina Jedida"
420,4,65,"Ben arous, Medina Jedida"
370,4,50,"Ben arous, Medina Jedida"
422,4,68,"Ben arous, Medina Jedida"
600,4,100,"Ben arous, Medina Jedida"
100,4,90.00000001,"Ben arous, Medina Jedida"
560,4,60,"Ben arous, Medina Jedida"
700,4,100,"Ben arous, Medina Jedida"
700,4,105,"Ben arous, Medina Jedida"
600,4,100,"Ben arous, Medina Jedida"
600,4,110,"Ben arous, Medina Jedida"
600,4,100,"Ben arous, Medina Jedida"
600,4,100,"Ben arous, Medina Jedida"
750,4,120,"Ben arous, Medina Jedida"
350,4,60,"Ben arous, Medina Jedida"
750,4,100,"Ben arous, Medina Jedida"
585,4,100,"Ben arous, Medina Jedida"
700,4,150,"Ben arous, Medina Jedida"
700,4,125,"Ben arous, Medina Jedida"
480,4,100,"Ben arous, Medina Jedida"
500,4,89.99999999,"Ben arous, Medina Jedida"
750,4,80,"Ben arous, Medina Jedida"
685,5,138,"Ben arous, Medina Jedida"
750,5,100,"Ben arous, Medina Jedida"
750,5,126,"Ben arous, Medina Jedida"
650,5,120,"Ben arous, Medina Jedida"
650,5,110,"Ben arous, Medina Jedida"
650,5,130,"Ben arous, Medina Jedida"
700,5,90,"Ben arous, Medina Jedida"
560,5,80,"Ben arous, Medina Jedida"
750,5,120,"Ben arous, Medina Jedida"
500,5,110,"Ben arous, Medina Jedida"
560,5,80,"Ben arous, Medina Jedida"
600,5,150,"Ben arous, Medina Jedida"
450,5,50,"Ben arous, Medina Jedida"
470,5,120,"Ben arous, Medina Jedida"
700,5,110,"Ben arous, Medina Jedida"
500,5,120,"Ben arous, Medina Jedida"
750,5,115,"Ben arous, Medina Jedida"
730,5,138,"Ben arous, Medina Jedida"
450,5,130,"Ben arous, Medina Jedida"
450,5,130,"Ben arous, Medina Jedida"
730,5,140,"Ben arous, Medina Jedida"
730,5,137,"Ben arous, Medina Jedida"
600,5,120,"Ben arous, Medina Jedida"
730,5,140,"Ben arous, Medina Jedida"
750,5,120,"Ben arous, Medina Jedida"
730,5,138,"Ben arous, Medina Jedida"
730,5,140,"Ben arous, Medina Jedida"
650,5,100,"Ben arous, Medina Jedida"
600,5,120,"Ben arous, Medina Jedida"
750,5,135,"Ben arous, Medina Jedida"
750,5,135,"Ben arous, Medina Jedida"
640,5,120,"Ben arous, Medina Jedida"
700,5,122,"Ben arous, Medina Jedida"
700,5,110,"Ben arous, Medina Jedida"
640,5,120,"Ben arous, Medina Jedida"
650,5,120,"Ben arous, Medina Jedida"
650,5,120,"Ben arous, Medina Jedida"
650,5,120,"Ben arous, Medina Jedida"
650,5,120,"Ben arous, Medina Jedida"
680,5,100,"Ben arous, Medina Jedida"
680,5,100,"Ben arous, Medina Jedida"
680,5,104,"Ben arous, Medina Jedida"
680,5,104,"Ben arous, Medina Jedida"
400,5,100,"Ben arous, Medina Jedida"
400,5,100,"Ben arous, Medina Jedida"
680,5,104,"Ben arous, Medina Jedida"
680,5,104,"Ben arous, Medina Jedida"
680,5,104,"Ben arous, Medina Jedida"
650,5,110,"Ben arous, Medina Jedida"
400,5,100,"Ben arous, Medina Jedida"
650,5,110,"Ben arous, Medina Jedida"
400,5,150,"Ben arous, Medina Jedida"
800,5,130,"Ben arous, Medina Jedida"
700,5,150,"Ben arous, Medina Jedida"
600,5,100,"Ben arous, Medina Jedida"
800,5,130,"Ben arous, Medina Jedida"
450,5,100,"Ben arous, Medina Jedida"
680,5,126,"Ben arous, Medina Jedida"
600,5,120,"Ben arous, Medina Jedida"
470,5,66,"Ben arous, Medina Jedida"
420,5,170,"Ben arous, Medina Jedida"
700,5,110,"Ben arous, Medina Jedida"
650,5,114,"Ben arous, Medina Jedida"
680,5,100,"Ben arous, Medina Jedida"
650,5,110,"Ben arous, Medina Jedida"
800,5,130,"Ben arous, Medina Jedida"
400,5,220,"Ben arous, Medina Jedida"
800,5,120,"Ben arous, Medina Jedida"
600,5,80,"Ben arous, Medina Jedida"
800,5,120,"Ben arous, Medina Jedida"
750,5,140,"Ben arous, Medina Jedida"
650,5,110,"Ben arous, Medina Jedida"
500,5,110,"Ben arous, Medina Jedida"
600,5,100,"Ben arous, Medina Jedida"
600,5,120,"Ben arous, Medina Jedida"
470,5,66,"Ben arous, Medina Jedida"
420,5,170,"Ben arous, Medina Jedida"
700,5,110,"Ben arous, Medina Jedida"
650,5,120,"Ben arous, Medina Jedida"
885,5,165,"Ben arous, Medina Jedida"
1300,5,200,"Ben arous, Medina Jedida"
999,5,100,"Ben arous, Medina Jedida"
700,5,135,"Ben arous, Medina Jedida"
700,5,100,"Ben arous, Medina Jedida"
730,5,140,"Ben arous, Medina Jedida"
675,5,128,"Ben arous, Medina Jedida"
1100,5,158,"Ben arous, Medina Jedida"
1100,5,158,"Ben arous, Medina Jedida"
460,5,150,"Ben arous, Medina Jedida"
650,5,135,"Ben arous, Medina Jedida"
500,5,100,"Ben arous, Medina Jedida"
500,5,100,"Ben arous, Medina Jedida"
700,5,120,"Ben arous, Medina Jedida"
560,5,110,"Ben arous, Medina Jedida"
570,2,75,"Ben arous, Megrine"
350,2,40,"Ben arous, Megrine"
530,2,65,"Ben arous, Megrine"
280,2,50,"Ben arous, Megrine"
650,3,80,"Ben arous, Megrine"
300,3,40,"Ben arous, Megrine"
550,3,70,"Ben arous, Megrine"
550,3,70,"Ben arous, Megrine"
250,3,30,"Ben arous, Megrine"
300,3,60,"Ben arous, Megrine"
700,3,50,"Ben arous, Megrine"
650,3,70,"Ben arous, Megrine"
370,3,70,"Ben arous, Megrine"
370,3,70,"Ben arous, Megrine"
500,3,70,"Ben arous, Megrine"
250,3,30,"Ben arous, Megrine"
300,3,60,"Ben arous, Megrine"
300,3,40,"Ben arous, Megrine"
250,3,60,"Ben arous, Megrine"
430,3,50,"Ben arous, Megrine"
650,3,84.99999999,"Ben arous, Megrine"
650,3,65,"Ben arous, Megrine"
350,3,50,"Ben arous, Megrine"
540,3,70,"Ben arous, Megrine"
650,3,80,"Ben arous, Megrine"
350,3,80,"Ben arous, Megrine"
350,3,74.99999999,"Ben arous, Megrine"
950,3,120,"Ben arous, Megrine"
500,3,76,"Ben arous, Megrine"
800,3,100,"Ben arous, Megrine"
650,3,100,"Ben arous, Megrine"
320,3,50,"Ben arous, Megrine"
1400,4,120,"Ben arous, Megrine"
680,4,120,"Ben arous, Megrine"
650,4,110,"Ben arous, Megrine"
700,4,100,"Ben arous, Megrine"
1450,4,126,"Ben arous, Megrine"
600,4,250,"Ben arous, Megrine"
600,4,100,"Ben arous, Megrine"
350,4,50,"Ben arous, Megrine"
550,4,70,"Ben arous, Megrine"
1300,4,110,"Ben arous, Megrine"
800,4,60.00000002,"Ben arous, Megrine"
700,4,100,"Ben arous, Megrine"
1000,4,120,"Ben arous, Megrine"
530,4,70,"Ben arous, Megrine"
550,4,98,"Ben arous, Megrine"
750,4,80,"Ben arous, Megrine"
1100,4,120,"Ben arous, Megrine"
