Price,Room,Sqr_Meter,Location,City,Unit
780000,5,178,"Tunis, La Marsa",La Marsa,4382.022472
780000,5,190,"Tunis, La Marsa",La Marsa,4105.263158
790000,5,320,"Tunis, La Marsa",La Marsa,2468.75
790000,5,320,"Tunis, La Marsa",La Marsa,2468.75
800000,5,200,"Tunis, La Marsa",La Marsa,4000
800000,5,150,"Tunis, La Marsa",La Marsa,5333.333333
800000,5,130,"Tunis, La Marsa",La Marsa,6153.846154
800000,5,130,"Tunis, La Marsa",La Marsa,6153.846154
800000,5,150,"Tunis, La Marsa",La Marsa,5333.333333
810000,5,211,"Tunis, La Marsa",La Marsa,3838.862559
810000,5,211,"Tunis, La Marsa",La Marsa,3838.862559
810000,5,211,"Tunis, La Marsa",La Marsa,3838.862559
850000,5,414,"Tunis, La Marsa",La Marsa,2053.140097
850000,5,168,"Tunis, La Marsa",La Marsa,5059.52381
850000,5,237,"Tunis, La Marsa",La Marsa,3586.49789
860000,5,247,"Tunis, La Marsa",La Marsa,3481.781377
860000,5,247,"Tunis, La Marsa",La Marsa,3481.781377
870000,5,179,"Tunis, La Marsa",La Marsa,4860.335196
880000,5,185,"Tunis, La Marsa",La Marsa,4756.756757
890000,5,186,"Tunis, La Marsa",La Marsa,4784.946237
890000,5,283,"Tunis, La Marsa",La Marsa,3144.876325
900000,5,320,"Tunis, La Marsa",La Marsa,2812.5
900000,5,320,"Tunis, La Marsa",La Marsa,2812.5
900000,5,270,"Tunis, La Marsa",La Marsa,3333.333333
930000,5,200,"Tunis, La Marsa",La Marsa,4650
950000,5,212,"Tunis, La Marsa",La Marsa,4481.132075
950000,5,212,"Tunis, La Marsa",La Marsa,4481.132075
950000,5,151,"Tunis, La Marsa",La Marsa,6291.390728
950000,5,186,"Tunis, La Marsa",La Marsa,5107.526882
950000,5,220,"Tunis, La Marsa",La Marsa,4318.181818
950000,5,220,"Tunis, La Marsa",La Marsa,4318.181818
950000,5,274,"Tunis, La Marsa",La Marsa,3467.153285
972000,5,212,"Tunis, La Marsa",La Marsa,4584.90566
980000,5,200,"Tunis, La Marsa",La Marsa,4900
980000,5,130,"Tunis, La Marsa",La Marsa,7538.461538
980000,5,280,"Tunis, La Marsa",La Marsa,3500
980000,5,374,"Tunis, La Marsa",La Marsa,2620.320856
985000,5,218,"Tunis, La Marsa",La Marsa,4518.348624
990000,5,280,"Tunis, La Marsa",La Marsa,3535.714286
990000,5,300,"Tunis, La Marsa",La Marsa,3300
990000,5,300,"Tunis, La Marsa",La Marsa,3300
1000000,5,200,"Tunis, La Marsa",La Marsa,5000
1050000,5,145,"Tunis, La Marsa",La Marsa,7241.37931
290000,5,147,"Tunis, La Marsa",La Marsa,1972.789116
350000,5,150,"Tunis, La Marsa",La Marsa,2333.333333
370000,5,232,"Tunis, La Marsa",La Marsa,1594.827586
450000,5,150,"Tunis, La Marsa",La Marsa,3000
470000,5,154,"Tunis, La Marsa",La Marsa,3051.948052
470000,5,260,"Tunis, La Marsa",La Marsa,1807.692308
500000,5,170,"Tunis, La Marsa",La Marsa,2941.176471
525000,5,138,"Tunis, La Marsa",La Marsa,3804.347826
565000,5,198,"Tunis, La Marsa",La Marsa,2853.535354
565000,5,200,"Tunis, La Marsa",La Marsa,2825
595000,5,166,"Tunis, La Marsa",La Marsa,3584.337349
685000,5,289,"Tunis, La Marsa",La Marsa,2370.242215
715000,5,255,"Tunis, La Marsa",La Marsa,2803.921569
830000,5,247,"Tunis, La Marsa",La Marsa,3360.323887
840000,5,250,"Tunis, La Marsa",La Marsa,3360
850000,5,247,"Tunis, La Marsa",La Marsa,3441.295547
975000,5,214,"Tunis, La Marsa",La Marsa,4556.074766
980000,5,256,"Tunis, La Marsa",La Marsa,3828.125
335000,3,116,"Tunis, La Marsa",La Marsa,2887.931034
683000,3,171,"Tunis, La Marsa",La Marsa,3994.152047
970000,4,243,"Tunis, La Marsa",La Marsa,3991.769547
310000,4,150,"Tunis, La Marsa",La Marsa,2066.666667
430000,4,147,"Tunis, La Marsa",La Marsa,2925.170068
365000,4,141,"Tunis, La Marsa",La Marsa,2588.652482
550000,4,160,"Tunis, La Marsa",La Marsa,3437.5
535000,5,200,"Tunis, La Marsa",La Marsa,2675
430000,4,150,"Tunis, La Marsa",La Marsa,2866.666667
350000,3,122,"Tunis, La Marsa",La Marsa,2868.852459
245000,3,112,"Tunis, La Marsa",La Marsa,2187.5
650000,4,157,"Tunis, La Marsa",La Marsa,4140.127389
430000,4,110,"Tunis, La Marsa",La Marsa,3909.090909
403000,3,96,"Tunis, La Marsa",La Marsa,4197.916667
300000,3,97,"Tunis, La Marsa",La Marsa,3092.783505
355000,4,186,"Tunis, La Marsa",La Marsa,1908.602151
630000,2,145,"Tunis, La Marsa",La Marsa,4344.827586
950000,3,330,"Tunis, La Marsa",La Marsa,2878.787879
750000,4,225,"Tunis, La Marsa",La Marsa,3333.333333
480000,4,150,"Tunis, La Marsa",La Marsa,3200
650000,3,116,"Tunis, La Marsa",La Marsa,5603.448276
700000,4,160,"Tunis, La Marsa",La Marsa,4375
390000,4,152,"Tunis, La Marsa",La Marsa,2565.789474
110000,2,55,"Tunis, La Marsa",La Marsa,2000
650000,4,160,"Tunis, La Marsa",La Marsa,4062.5
780000,5,340,"Tunis, La Marsa",La Marsa,2294.117647
660000,3,159,"Tunis, La Marsa",La Marsa,4150.943396
220000,3,100,"Tunis, La Marsa",La Marsa,2200
540000,3,120,"Tunis, La Marsa",La Marsa,4500
630000,4,160,"Tunis, La Marsa",La Marsa,3937.5
410000,4,133,"Tunis, La Marsa",La Marsa,3082.706767
700000,4,150,"Tunis, La Marsa",La Marsa,4666.666667
240000,2,74,"Tunis, La Marsa",La Marsa,3243.243243
450000,4,180,"Tunis, La Marsa",La Marsa,2500
477000,5,180,"Tunis, La Marsa",La Marsa,2650
545000,4,187,"Tunis, La Marsa",La Marsa,2914.438503
360000,3,117,"Tunis, La Marsa",La Marsa,3076.923077
638000,4,168,"Tunis, La Marsa",La Marsa,3797.619048
450000,4,148,"Tunis, La Marsa",La Marsa,3040.540541
640000,4,210,"Tunis, La Marsa",La Marsa,3047.619048
275000,3,92,"Tunis, La Marsa",La Marsa,2989.130435
930000,4,300,"Tunis, La Marsa",La Marsa,3100
495000,4,159,"Tunis, La Marsa",La Marsa,3113.207547
1050000,4,244,"Tunis, La Marsa",La Marsa,4303.278689
800000,4,175,"Tunis, La Marsa",La Marsa,4571.428571
450000,3,199,"Tunis, La Marsa",La Marsa,2261.306533
450000,3,199,"Tunis, La Marsa",La Marsa,2261.306533
349000,2,143,"Tunis, La Marsa",La Marsa,2440.559441
580000,3,200,"Tunis, La Marsa",La Marsa,2900
160000,4,85,"Tunis, La Marsa",La Marsa,1882.352941
460000,4,152,"Tunis, La Marsa",La Marsa,3026.315789
645000,4,207,"Tunis, La Marsa",La Marsa,3115.942029
335000,3,116,"Tunis, La Marsa",La Marsa,2887.931034
520000,5,180,"Tunis, La Marsa",La Marsa,2888.888889
570000,4,191,"Tunis, La Marsa",La Marsa,2984.293194
557000,4,184,"Tunis, La Marsa",La Marsa,3027.173913
650000,5,200,"Tunis, La Marsa",La Marsa,3250
330000,4,150,"Tunis, La Marsa",La Marsa,2200
165000,2,65,"Tunis, La Marsa",La Marsa,2538.461538
645000,4,170,"Tunis, La Marsa",La Marsa,3794.117647
445000,3,150,"Tunis, La Marsa",La Marsa,2966.666667
690000,3,133,"Tunis, La Marsa",La Marsa,5187.969925
320000,3,96,"Tunis, La Marsa",La Marsa,3333.333333
250000,2,85,"Tunis, La Marsa",La Marsa,2941.176471
160000,4,85,"Tunis, La Marsa",La Marsa,1882.352941
800000,4,228,"Tunis, La Marsa",La Marsa,3508.77193
420000,3,150,"Tunis, La Marsa",La Marsa,2800
650000,3,143,"Tunis, La Marsa",La Marsa,4545.454545
730000,4,182,"Tunis, La Marsa",La Marsa,4010.989011
850000,5,222,"Tunis, La Marsa",La Marsa,3828.828829
280000,4,120,"Tunis, La Marsa",La Marsa,2333.333333
1340,4,216,"Tunis, La Marsa",La Marsa,6.203703704
230000,3,110,"Tunis, La Marsa",La Marsa,2090.909091
480000,5,154,"Tunis, La Marsa",La Marsa,3116.883117
470000,4,166,"Tunis, La Marsa",La Marsa,2831.325301
650000,4,186,"Tunis, La Marsa",La Marsa,3494.623656
498000,3,140,"Tunis, La Marsa",La Marsa,3557.142857
235000,3,110,"Tunis, La Marsa",La Marsa,2136.363636
530000,4,173,"Tunis, La Marsa",La Marsa,3063.583815
325000,2,113,"Tunis, La Marsa",La Marsa,2876.106195
660000,4,173,"Tunis, La Marsa",La Marsa,3815.028902
550000,3,147,"Tunis, La Marsa",La Marsa,3741.496599
260000,3,90,"Tunis, La Marsa",La Marsa,2888.888889
530000,5,156,"Tunis, La Marsa",La Marsa,3397.435897
660000,3,115,"Tunis, La Marsa",La Marsa,5739.130435
680000,3,150,"Tunis, La Marsa",La Marsa,4533.333333
420000,4,140,"Tunis, La Marsa",La Marsa,3000
495000,4,169,"Tunis, La Marsa",La Marsa,2928.994083
90000,2,45,"Tunis, La Marsa",La Marsa,2000
850000,5,220,"Tunis, La Marsa",La Marsa,3863.636364
620000,4,165,"Tunis, La Marsa",La Marsa,3757.575758
2600,4,150,"Tunis, La Marsa",La Marsa,17.33333333
418000,3,149,"Tunis, La Marsa",La Marsa,2805.369128
260000,2,70,"Tunis, La Marsa",La Marsa,3714.285714
950000,5,219,"Tunis, La Marsa",La Marsa,4337.899543
433000,4,160,"Tunis, La Marsa",La Marsa,2706.25
440000,4,155,"Tunis, La Marsa",La Marsa,2838.709677
550000,3,90,"Tunis, La Marsa",La Marsa,6111.111111
340000,4,190,"Tunis, La Marsa",La Marsa,1789.473684
570000,3,150,"Tunis, La Marsa",La Marsa,3800
530000,3,149,"Tunis, La Marsa",La Marsa,3557.04698
420000,3,217,"Tunis, La Marsa",La Marsa,1935.483871
295000,2,70,"Tunis, La Marsa",La Marsa,4214.285714
620000,4,134,"Tunis, La Marsa",La Marsa,4626.865672
345000,2,70,"Tunis, La Marsa",La Marsa,4928.571429
1027120,4,256,"Tunis, La Marsa",La Marsa,4012.1875
460000,4,152,"Tunis, La Marsa",La Marsa,3026.315789
410000,3,110,"Tunis, La Marsa",La Marsa,3727.272727
485000,4,158,"Tunis, La Marsa",La Marsa,3069.620253
459000,4,160,"Tunis, La Marsa",La Marsa,2868.75
480000,5,180,"Tunis, La Marsa",La Marsa,2666.666667
460000,4,190,"Tunis, La Marsa",La Marsa,2421.052632
630000,4,225,"Tunis, La Marsa",La Marsa,2800
3500,3,158,"Tunis, La Marsa",La Marsa,22.15189873
160000,3,78,"Tunis, La Marsa",La Marsa,2051.282051
330000,2,78,"Tunis, La Marsa",La Marsa,4230.769231
419000,3,124,"Tunis, La Marsa",La Marsa,3379.032258
650000,4,135,"Tunis, La Marsa",La Marsa,4814.814815
700000,5,204,"Tunis, La Marsa",La Marsa,3431.372549
520000,5,181,"Tunis, La Marsa",La Marsa,2872.928177
250000,2,76,"Tunis, La Marsa",La Marsa,3289.473684
495000,4,159,"Tunis, La Marsa",La Marsa,3113.207547
375000,3,117,"Tunis, La Marsa",La Marsa,3205.128205
280000,4,135,"Tunis, La Marsa",La Marsa,2074.074074
440000,4,160,"Tunis, La Marsa",La Marsa,2750
160000,3,78,"Tunis, La Marsa",La Marsa,2051.282051
395000,3,122,"Tunis, La Marsa",La Marsa,3237.704918
380000,4,100,"Tunis, La Marsa",La Marsa,3800
250000,4,110,"Tunis, La Marsa",La Marsa,2272.727273
800000,4,150,"Tunis, La Marsa",La Marsa,5333.333333
240000,3,120,"Tunis, La Marsa",La Marsa,2000
650000,3,143,"Tunis, La Marsa",La Marsa,4545.454545
420000,5,217,"Tunis, La Marsa",La Marsa,1935.483871
200000,3,80,"Tunis, La Marsa",La Marsa,2500
319000,3,120,"Tunis, La Marsa",La Marsa,2658.333333
550000,5,315,"Tunis, La Marsa",La Marsa,1746.031746
980000,5,256,"Tunis, La Marsa",La Marsa,3828.125
530000,4,186,"Tunis, La Marsa",La Marsa,2849.462366
350000,5,150,"Tunis, La Marsa",La Marsa,2333.333333
360000,3,95,"Tunis, La Marsa",La Marsa,3789.473684
220000,3,120,"Tunis, La Marsa",La Marsa,1833.333333
1150000,5,204,"Tunis, La Marsa",La Marsa,5637.254902
190000,4,109,"Tunis, La Marsa",La Marsa,1743.119266
400000,4,120,"Tunis, La Marsa",La Marsa,3333.333333
850000,4,180,"Tunis, La Marsa",La Marsa,4722.222222
390000,3,126,"Tunis, La Marsa",La Marsa,3095.238095
545000,4,187,"Tunis, La Marsa",La Marsa,2914.438503
678000,4,200,"Tunis, La Marsa",La Marsa,3390
670000,4,162,"Tunis, La Marsa",La Marsa,4135.802469
220000,3,100,"Tunis, La Marsa",La Marsa,2200
670000,5,200,"Tunis, La Marsa",La Marsa,3350
150000,2,55,"Tunis, La Marsa",La Marsa,2727.272727
650000,5,200,"Tunis, La Marsa",La Marsa,3250
720000,4,190,"Tunis, La Marsa",La Marsa,3789.473684
430000,5,150,"Tunis, La Marsa",La Marsa,2866.666667
650000,3,116,"Tunis, La Marsa",La Marsa,5603.448276
800000,5,160,"Tunis, La Marsa",La Marsa,5000
290000,5,118,"Tunis, La Marsa",La Marsa,2457.627119
165000,3,78,"Tunis, La Marsa",La Marsa,2115.384615
760000,4,198,"Tunis, La Marsa",La Marsa,3838.383838
325000,4,145,"Tunis, La Marsa",La Marsa,2241.37931
385000,3,120,"Tunis, La Marsa",La Marsa,3208.333333
450000,4,204,"Tunis, La Marsa",La Marsa,2205.882353
500000,4,133,"Tunis, La Marsa",La Marsa,3759.398496
335000,3,123,"Tunis, La Marsa",La Marsa,2723.577236
418000,3,150,"Tunis, La Marsa",La Marsa,2786.666667
255000,2,62,"Tunis, La Marsa",La Marsa,4112.903226
150000,3,85,"Tunis, La Marsa",La Marsa,1764.705882
350000,5,150,"Tunis, La Marsa",La Marsa,2333.333333
535000,3,150,"Tunis, La Marsa",La Marsa,3566.666667
650000,3,143,"Tunis, La Marsa",La Marsa,4545.454545
750000,4,174,"Tunis, La Marsa",La Marsa,4310.344828
370000,5,130,"Tunis, La Marsa",La Marsa,2846.153846
420000,3,122,"Tunis, La Marsa",La Marsa,3442.622951
650000,4,180,"Tunis, La Marsa",La Marsa,3611.111111
530000,3,131,"Tunis, La Marsa",La Marsa,4045.801527
650000,4,140,"Tunis, La Marsa",La Marsa,4642.857143
952200,4,207,"Tunis, La Marsa",La Marsa,4600
165000,3,78,"Tunis, La Marsa",La Marsa,2115.384615
280000,4,117,"Tunis, La Marsa",La Marsa,2393.162393
650000,5,320,"Tunis, La Marsa",La Marsa,2031.25
980000,4,200,"Tunis, La Marsa",La Marsa,4900
650000,4,200,"Tunis, La Marsa",La Marsa,3250
180000,3,120,"Tunis, La Marsa",La Marsa,1500
420000,3,108,"Tunis, La Marsa",La Marsa,3888.888889
425000,3,125,"Tunis, La Marsa",La Marsa,3400
330000,3,122,"Tunis, La Marsa",La Marsa,2704.918033
360000,4,138,"Tunis, La Marsa",La Marsa,2608.695652
540000,3,150,"Tunis, La Marsa",La Marsa,3600
470000,5,260,"Tunis, La Marsa",La Marsa,1807.692308
750000,5,186,"Tunis, La Marsa",La Marsa,4032.258065
340000,4,159,"Tunis, La Marsa",La Marsa,2138.36478
620000,4,175,"Tunis, La Marsa",La Marsa,3542.857143
425000,3,125,"Tunis, La Marsa",La Marsa,3400
450000,3,140,"Tunis, La Marsa",La Marsa,3214.285714
545000,4,187,"Tunis, La Marsa",La Marsa,2914.438503
130000,3,70,"Tunis, La Marsa",La Marsa,1857.142857
650000,3,120,"Tunis, La Marsa",La Marsa,5416.666667
530000,3,96,"Tunis, La Marsa",La Marsa,5520.833333
220000,5,160,"Tunis, La Marsa",La Marsa,1375
1150000,4,163,"Tunis, La Marsa",La Marsa,7055.214724
168000,3,78,"Tunis, La Marsa",La Marsa,2153.846154
300000,3,118,"Tunis, La Marsa",La Marsa,2542.372881
240000,2,61,"Tunis, La Marsa",La Marsa,3934.42623
678000,4,200,"Tunis, La Marsa",La Marsa,3390
680000,5,230,"Tunis, La Marsa",La Marsa,2956.521739
670000,3,140,"Tunis, La Marsa",La Marsa,4785.714286
315000,2,112,"Tunis, La Marsa",La Marsa,2812.5
950000,5,200,"Tunis, La Marsa",La Marsa,4750
70000,3,60,"Tunis, Centre Ville - Lafayette",Lafayette,1166.666667
70000,3,43,"Tunis, Centre Ville - Lafayette",Lafayette,1627.906977
95000,3,45,"Tunis, Centre Ville - Lafayette",Lafayette,2111.111111
100000,3,60,"Tunis, Centre Ville - Lafayette",Lafayette,1666.666667
130000,3,64,"Tunis, Centre Ville - Lafayette",Lafayette,2031.25
135000,3,40,"Tunis, Centre Ville - Lafayette",Lafayette,3375
160000,3,78,"Tunis, Centre Ville - Lafayette",Lafayette,2051.282051
167000,3,78,"Tunis, Centre Ville - Lafayette",Lafayette,2141.025641
195000,3,86,"Tunis, Centre Ville - Lafayette",Lafayette,2267.44186
230000,3,70,"Tunis, Centre Ville - Lafayette",Lafayette,3285.714286
80000,4,47,"Tunis, Centre Ville - Lafayette",Lafayette,1702.12766
90000,4,65,"Tunis, Centre Ville - Lafayette",Lafayette,1384.615385
120000,4,67,"Tunis, Centre Ville - Lafayette",Lafayette,1791.044776
135000,4,90,"Tunis, Centre Ville - Lafayette",Lafayette,1500
143000,4,80,"Tunis, Centre Ville - Lafayette",Lafayette,1787.5
145000,4,70,"Tunis, Centre Ville - Lafayette",Lafayette,2071.428571
165000,4,100,"Tunis, Centre Ville - Lafayette",Lafayette,1650
170000,4,75,"Tunis, Centre Ville - Lafayette",Lafayette,2266.666667
170000,4,100,"Tunis, Centre Ville - Lafayette",Lafayette,1700
180000,4,70,"Tunis, Centre Ville - Lafayette",Lafayette,2571.428571
240000,4,80,"Tunis, Centre Ville - Lafayette",Lafayette,3000
110000,5,75,"Tunis, Centre Ville - Lafayette",Lafayette,1466.666667
110000,5,75,"Tunis, Centre Ville - Lafayette",Lafayette,1466.666667
110000,5,58,"Tunis, Centre Ville - Lafayette",Lafayette,1896.551724
120000,5,80,"Tunis, Centre Ville - Lafayette",Lafayette,1500
120000,5,80,"Tunis, Centre Ville - Lafayette",Lafayette,1500
140000,5,80,"Tunis, Centre Ville - Lafayette",Lafayette,1750
150000,5,90,"Tunis, Centre Ville - Lafayette",Lafayette,1666.666667
156800,5,112,"Tunis, Centre Ville - Lafayette",Lafayette,1400
170000,5,95,"Tunis, Centre Ville - Lafayette",Lafayette,1789.473684
195000,5,300,"Tunis, Centre Ville - Lafayette",Lafayette,650
200000,5,100,"Tunis, Centre Ville - Lafayette",Lafayette,2000
200000,5,130,"Tunis, Centre Ville - Lafayette",Lafayette,1538.461538
210000,5,130,"Tunis, Centre Ville - Lafayette",Lafayette,1615.384615
210000,5,120,"Tunis, Centre Ville - Lafayette",Lafayette,1750
210000,5,120,"Tunis, Centre Ville - Lafayette",Lafayette,1750
210000,5,120,"Tunis, Centre Ville - Lafayette",Lafayette,1750
220000,5,140,"Tunis, Centre Ville - Lafayette",Lafayette,1571.428571
220000,5,82,"Tunis, Centre Ville - Lafayette",Lafayette,2682.926829
240000,5,140,"Tunis, Centre Ville - Lafayette",Lafayette,1714.285714
240000,5,120,"Tunis, Centre Ville - Lafayette",Lafayette,2000
250000,5,100,"Tunis, Centre Ville - Lafayette",Lafayette,2500
250000,5,100,"Tunis, Centre Ville - Lafayette",Lafayette,2500
270000,5,120,"Tunis, Centre Ville - Lafayette",Lafayette,2250
280000,5,150,"Tunis, Centre Ville - Lafayette",Lafayette,1866.666667
290000,5,110,"Tunis, Centre Ville - Lafayette",Lafayette,2636.363636
290000,5,87,"Tunis, Centre Ville - Lafayette",Lafayette,3333.333333
350000,5,119,"Tunis, Centre Ville - Lafayette",Lafayette,2941.176471
380000,5,124,"Tunis, Centre Ville - Lafayette",Lafayette,3064.516129
400000,5,220,"Tunis, Centre Ville - Lafayette",Lafayette,1818.181818
150000,3,80,"Tunis, Centre Ville - Lafayette",Lafayette,1875
140000,3,73,"Tunis, Centre Ville - Lafayette",Lafayette,1917.808219
120000,4,65,"Tunis, Centre Ville - Lafayette",Lafayette,1846.153846
60000,3,50,"Tunis, Centre Ville - Lafayette",Lafayette,1200
160000,4,70,"Tunis, Centre Ville - Lafayette",Lafayette,2285.714286
135000,4,100,"Tunis, Centre Ville - Lafayette",Lafayette,1350
175000,5,100,"Tunis, Centre Ville - Lafayette",Lafayette,1750
92000,4,85,"Tunis, Centre Ville - Lafayette",Lafayette,1082.352941
210000,3,100,"Tunis, Centre Ville - Lafayette",Lafayette,2100
230000,3,75,"Tunis, Centre Ville - Lafayette",Lafayette,3066.666667
180000,5,110,"Tunis, Centre Ville - Lafayette",Lafayette,1636.363636
37000,2,54,"Tunis, Le Bardo",Le Bardo,685.1851852
65000,2,56,"Tunis, Le Bardo",Le Bardo,1160.714286
96000,2,60,"Tunis, Le Bardo",Le Bardo,1600
96000,2,60,"Tunis, Le Bardo",Le Bardo,1600
99000,2,60,"Tunis, Le Bardo",Le Bardo,1650
99000,2,62,"Tunis, Le Bardo",Le Bardo,1596.774194
125000,2,65,"Tunis, Le Bardo",Le Bardo,1923.076923
135000,2,71,"Tunis, Le Bardo",Le Bardo,1901.408451
140000,2,69,"Tunis, Le Bardo",Le Bardo,2028.985507
140000,2,100,"Tunis, Le Bardo",Le Bardo,1400
570000,2,420,"Tunis, Le Bardo",Le Bardo,1357.142857
37000,3,54,"Tunis, Le Bardo",Le Bardo,685.1851852
50000,3,62,"Tunis, Le Bardo",Le Bardo,806.4516129
65000,3,56,"Tunis, Le Bardo",Le Bardo,1160.714286
65000,3,72,"Tunis, Le Bardo",Le Bardo,902.7777778
65000,3,72,"Tunis, Le Bardo",Le Bardo,902.7777778
65000,3,100,"Tunis, Le Bardo",Le Bardo,650
70000,3,50,"Tunis, Le Bardo",Le Bardo,1400
70000,3,50,"Tunis, Le Bardo",Le Bardo,1400
70000,3,50,"Tunis, Le Bardo",Le Bardo,1400
70000,3,123,"Tunis, Le Bardo",Le Bardo,569.1056911
70000,3,123,"Tunis, Le Bardo",Le Bardo,569.1056911
70000,3,48,"Tunis, Le Bardo",Le Bardo,1458.333333
70000,3,48,"Tunis, Le Bardo",Le Bardo,1458.333333
73000,3,55,"Tunis, Le Bardo",Le Bardo,1327.272727
73000,3,55,"Tunis, Le Bardo",Le Bardo,1327.272727
95000,3,78,"Tunis, Le Bardo",Le Bardo,1217.948718
99000,3,60,"Tunis, Le Bardo",Le Bardo,1650
105000,3,63,"Tunis, Le Bardo",Le Bardo,1666.666667
116000,3,61,"Tunis, Le Bardo",Le Bardo,1901.639344
135000,3,123,"Tunis, Le Bardo",Le Bardo,1097.560976
135000,3,123,"Tunis, Le Bardo",Le Bardo,1097.560976
135000,3,123,"Tunis, Le Bardo",Le Bardo,1097.560976
135000,3,80,"Tunis, Le Bardo",Le Bardo,1687.5
135000,3,71,"Tunis, Le Bardo",Le Bardo,1901.408451
140000,3,123,"Tunis, Le Bardo",Le Bardo,1138.211382
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
140000,3,67,"Tunis, Le Bardo",Le Bardo,2089.552239
145000,3,96,"Tunis, Le Bardo",Le Bardo,1510.416667
150000,3,110,"Tunis, Le Bardo",Le Bardo,1363.636364
165000,3,100,"Tunis, Le Bardo",Le Bardo,1650
170000,3,123,"Tunis, Le Bardo",Le Bardo,1382.113821
170000,3,120,"Tunis, Le Bardo",Le Bardo,1416.666667
170000,3,65,"Tunis, Le Bardo",Le Bardo,2615.384615
173000,3,70,"Tunis, Le Bardo",Le Bardo,2471.428571
175000,3,123,"Tunis, Le Bardo",Le Bardo,1422.764228
175000,3,90,"Tunis, Le Bardo",Le Bardo,1944.444444
175000,3,90,"Tunis, Le Bardo",Le Bardo,1944.444444
175000,3,90,"Tunis, Le Bardo",Le Bardo,1944.444444
175000,3,123,"Tunis, Le Bardo",Le Bardo,1422.764228
175000,3,90,"Tunis, Le Bardo",Le Bardo,1944.444444
180000,3,95,"Tunis, Le Bardo",Le Bardo,1894.736842
190000,3,119,"Tunis, Le Bardo",Le Bardo,1596.638655
192000,3,80,"Tunis, Le Bardo",Le Bardo,2400
192000,3,80,"Tunis, Le Bardo",Le Bardo,2400
192000,3,80,"Tunis, Le Bardo",Le Bardo,2400
220000,3,72,"Tunis, Le Bardo",Le Bardo,3055.555556
230000,3,123,"Tunis, Le Bardo",Le Bardo,1869.918699
338000,3,105,"Tunis, Le Bardo",Le Bardo,3219.047619
450000,3,95,"Tunis, Le Bardo",Le Bardo,4736.842105
500000,3,120,"Tunis, Le Bardo",Le Bardo,4166.666667
620000,3,310,"Tunis, Le Bardo",Le Bardo,2000
48000,4,50,"Tunis, Le Bardo",Le Bardo,960
48000,4,50,"Tunis, Le Bardo",Le Bardo,960
65000,4,76,"Tunis, Le Bardo",Le Bardo,855.2631579
65000,4,80,"Tunis, Le Bardo",Le Bardo,812.5
65000,4,60,"Tunis, Le Bardo",Le Bardo,1083.333333
70000,4,80,"Tunis, Le Bardo",Le Bardo,875
70000,4,80,"Tunis, Le Bardo",Le Bardo,875
72000,4,76,"Tunis, Le Bardo",Le Bardo,947.3684211
72000,4,76,"Tunis, Le Bardo",Le Bardo,947.3684211
75000,4,55,"Tunis, Le Bardo",Le Bardo,1363.636364
75000,4,75,"Tunis, Le Bardo",Le Bardo,1000
76000,4,96,"Tunis, Le Bardo",Le Bardo,791.6666667
80000,4,100,"Tunis, Le Bardo",Le Bardo,800
80000,4,80,"Tunis, Le Bardo",Le Bardo,1000
83000,4,80,"Tunis, Le Bardo",Le Bardo,1037.5
85000,4,74,"Tunis, Le Bardo",Le Bardo,1148.648649
88000,4,55,"Tunis, Le Bardo",Le Bardo,1600
88000,4,55,"Tunis, Le Bardo",Le Bardo,1600
90000,4,123,"Tunis, Le Bardo",Le Bardo,731.7073171
95000,4,70,"Tunis, Le Bardo",Le Bardo,1357.142857
95000,4,125,"Tunis, Le Bardo",Le Bardo,760
95000,4,74,"Tunis, Le Bardo",Le Bardo,1283.783784
100000,4,100,"Tunis, Le Bardo",Le Bardo,1000
100000,4,85,"Tunis, Le Bardo",Le Bardo,1176.470588
105000,4,64,"Tunis, Le Bardo",Le Bardo,1640.625
105000,4,64,"Tunis, Le Bardo",Le Bardo,1640.625
110000,4,90,"Tunis, Le Bardo",Le Bardo,1222.222222
110000,4,85,"Tunis, Le Bardo",Le Bardo,1294.117647
110000,4,85,"Tunis, Le Bardo",Le Bardo,1294.117647
110000,4,80,"Tunis, Le Bardo",Le Bardo,1375
110000,4,80,"Tunis, Le Bardo",Le Bardo,1375
120000,4,60,"Tunis, Le Bardo",Le Bardo,2000
